stage,fit_start,fit_end,score,alpha,rho,window,smooth,features,k,blend,near_reference_score,near_delta_daily_mean,near_ci_low90,near_ci_high90,near_indistinguishable,month
local,2025-04-05,2025-05-16,1390361.5385504875,0.8200000000,1.0000000000,14,5,none,21,0.0000000000,1361823.8005897892,679.4699514452,161.6577909525,1090.7973664788,False,6
local,2025-04-05,2025-05-16,1370313.1198120816,0.8300000000,0.0000000000,14,0,none,21,0.0000000000,1361823.8005897892,202.1266481498,-165.8394086348,524.8028217453,True,6
local,2025-04-05,2025-05-16,1370260.9680185544,0.8300000000,0.0000000000,14,3,none,21,0.0000000000,1361823.8005897892,200.8849387801,-167.1489239106,521.9439255874,True,6
local,2025-04-05,2025-05-16,1370213.0923423921,0.8300000000,0.0000000000,14,5,none,21,0.0000000000,1361823.8005897892,199.7450417286,-167.7001459649,519.4527618051,True,6
local,2025-04-05,2025-05-16,1370505.4212218693,0.8300000000,0.2500000000,14,0,none,21,0.0000000000,1361823.8005897892,206.7052531448,-157.2642843858,526.4158865041,True,6
local,2025-04-05,2025-05-16,1370461.6369456565,0.8300000000,0.2500000000,14,3,none,21,0.0000000000,1361823.8005897892,205.6627703778,-158.7255288120,524.4845541861,True,6
local,2025-04-05,2025-05-16,1370411.4175274791,0.8300000000,0.2500000000,14,5,none,21,0.0000000000,1361823.8005897892,204.4670699450,-158.9611779376,522.8819588496,True,6
local,2025-04-05,2025-05-16,1369253.0376777553,0.8300000000,0.5000000000,14,0,none,21,0.0000000000,1361823.8005897892,176.8865973325,-253.5012978782,542.6066909113,True,6
local,2025-04-05,2025-05-16,1369232.1932582632,0.8300000000,0.5000000000,14,3,none,21,0.0000000000,1361823.8005897892,176.3903016303,-254.5652641634,539.5398106024,True,6
local,2025-04-05,2025-05-16,1369190.7040176617,0.8300000000,0.5000000000,14,5,none,21,0.0000000000,1361823.8005897892,175.4024625684,-255.4949139476,538.0132803799,True,6
local,2025-04-05,2025-05-16,1371551.4386876451,0.8300000000,0.7500000000,14,0,none,21,0.0000000000,1361823.8005897892,231.6104309013,-234.5203407739,626.3293068760,True,6
local,2025-04-05,2025-05-16,1371549.3820400350,0.8300000000,0.7500000000,14,3,none,21,0.0000000000,1361823.8005897892,231.5614631011,-231.7228932809,623.4838874172,True,6
local,2025-04-05,2025-05-16,1371511.6066655980,0.8300000000,0.7500000000,14,5,none,21,0.0000000000,1361823.8005897892,230.6620494240,-231.9841378516,621.9433740554,True,6
local,2025-04-05,2025-05-16,1389203.1531627679,0.8300000000,1.0000000000,14,0,none,21,0.0000000000,1361823.8005897892,651.8893469757,120.1344663645,1080.4238330608,False,6
local,2025-04-05,2025-05-16,1390629.3129213371,0.8300000000,1.0000000000,14,3,none,21,0.0000000000,1361823.8005897892,685.8455317035,147.0633199044,1116.7104866757,False,6
local,2025-04-05,2025-05-16,1391424.7939209361,0.8300000000,1.0000000000,14,5,none,21,0.0000000000,1361823.8005897892,704.7855555035,162.8161454321,1137.6523649074,False,6
local,2025-04-05,2025-05-16,1372530.9489466462,0.8400000000,0.0000000000,14,0,none,21,0.0000000000,1361823.8005897892,254.9321037347,-160.8961114084,619.9311958460,True,6
local,2025-04-05,2025-05-16,1372431.9104043425,0.8400000000,0.0000000000,14,3,none,21,0.0000000000,1361823.8005897892,252.5740432037,-163.0562791277,615.7327650095,True,6
local,2025-04-05,2025-05-16,1372375.3797725139,0.8400000000,0.0000000000,14,5,none,21,0.0000000000,1361823.8005897892,251.2280757792,-163.7623739114,613.7157201001,True,6
local,2025-04-05,2025-05-16,1372690.7034355337,0.8400000000,0.2500000000,14,0,none,21,0.0000000000,1361823.8005897892,258.7357820415,-155.4298297807,621.6977986652,True,6
local,2025-04-05,2025-05-16,1372602.2666136511,0.8400000000,0.2500000000,14,3,none,21,0.0000000000,1361823.8005897892,256.6301434253,-156.8488026742,617.5380803502,True,6
local,2025-04-05,2025-05-16,1372544.4553960357,0.8400000000,0.2500000000,14,5,none,21,0.0000000000,1361823.8005897892,255.2536858630,-159.6704187471,615.4539373730,True,6
local,2025-04-05,2025-05-16,1371239.8634158301,0.8400000000,0.5000000000,14,0,none,21,0.0000000000,1361823.8005897892,224.1919720486,-241.0682734658,628.9765567056,True,6
local,2025-04-05,2025-05-16,1371214.6855133597,0.8400000000,0.5000000000,14,3,none,21,0.0000000000,1361823.8005897892,223.5924981803,-241.5701099722,627.8348806530,True,6
local,2025-04-05,2025-05-16,1371170.4766160471,0.8400000000,0.5000000000,14,5,none,21,0.0000000000,1361823.8005897892,222.5399053871,-242.3936130308,626.1144471637,True,6
local,2025-04-05,2025-05-16,1373479.9430896386,0.8400000000,0.7500000000,14,0,none,21,0.0000000000,1361823.8005897892,277.5272023774,-229.4235764106,710.6087474195,True,6
local,2025-04-05,2025-05-16,1373482.5367349198,0.8400000000,0.7500000000,14,3,none,21,0.0000000000,1361823.8005897892,277.5889558364,-227.2930561763,708.7626451404,True,6
local,2025-04-05,2025-05-16,1373449.6000866331,0.8400000000,0.7500000000,14,5,none,21,0.0000000000,1361823.8005897892,276.8047499248,-228.0972960161,707.9005417498,True,6
local,2025-04-05,2025-05-16,1390540.3491477414,0.8400000000,1.0000000000,14,0,none,21,0.0000000000,1361823.8005897892,683.7273466179,123.3631764368,1143.7170357624,False,6
local,2025-04-05,2025-05-16,1391908.4645265369,0.8400000000,1.0000000000,14,3,none,21,0.0000000000,1361823.8005897892,716.3015223035,152.6167265450,1178.5988260928,False,6
local,2025-04-05,2025-05-16,1392676.3512608095,0.8400000000,1.0000000000,14,5,none,21,0.0000000000,1361823.8005897892,734.5845397862,166.4684801372,1200.7342631039,False,6
conditional,2025-04-05,2025-05-16,1364722.8396476030,0.8000000000,0.5000000000,14,0,season,14,0.1000000000,1360221.7775398246,107.1681454233,-49.2160984427,281.3814251317,True,6
conditional,2025-04-05,2025-05-16,1364722.8396476030,0.8000000000,0.5000000000,14,0,season,14,0.2000000000,1360221.7775398246,107.1681454233,-49.2160984427,281.3814251317,True,6
conditional,2025-04-05,2025-05-16,1364722.8396476030,0.8000000000,0.5000000000,14,0,season,14,0.3000000000,1360221.7775398246,107.1681454233,-49.2160984427,281.3814251317,True,6
conditional,2025-04-05,2025-05-16,1364722.8396476030,0.8000000000,0.5000000000,14,0,season,14,0.4000000000,1360221.7775398246,107.1681454233,-49.2160984427,281.3814251317,True,6
conditional,2025-04-05,2025-05-16,1364722.8396476030,0.8000000000,0.5000000000,14,0,season,14,0.5000000000,1360221.7775398246,107.1681454233,-49.2160984427,281.3814251317,True,6
conditional,2025-04-05,2025-05-16,1363901.3347709596,0.8000000000,0.5000000000,14,0,season,21,0.1000000000,1360221.7775398246,87.6085055032,-55.1199102570,249.2013977280,True,6
conditional,2025-04-05,2025-05-16,1363086.0020519637,0.8000000000,0.5000000000,14,0,season,21,0.2000000000,1360221.7775398246,68.1958217176,-62.8363858561,215.3987973325,True,6
conditional,2025-04-05,2025-05-16,1362497.5830964968,0.8000000000,0.5000000000,14,0,season,21,0.3000000000,1360221.7775398246,54.1858465874,-69.0348033236,189.3238254244,True,6
conditional,2025-04-05,2025-05-16,1362097.1448832992,0.8000000000,0.5000000000,14,0,season,21,0.4000000000,1360221.7775398246,44.6516034161,-68.8211935821,167.5609875637,True,6
conditional,2025-04-05,2025-05-16,1361734.8496281910,0.8000000000,0.5000000000,14,0,season,21,0.5000000000,1360221.7775398246,36.0255259135,-68.8374706982,146.9857456291,True,6
conditional,2025-04-05,2025-05-16,1363542.1026563272,0.8000000000,0.5000000000,14,0,season,28,0.1000000000,1360221.7775398246,79.0553599167,-55.0326843733,233.5704579306,True,6
conditional,2025-04-05,2025-05-16,1362694.4558685236,0.8000000000,0.5000000000,14,0,season,28,0.2000000000,1360221.7775398246,58.8732935405,-60.3329364947,189.8650996528,True,6
conditional,2025-04-05,2025-05-16,1362099.3194962875,0.8000000000,0.5000000000,14,0,season,28,0.3000000000,1360221.7775398246,44.7033799158,-59.2131534204,154.6369363068,True,6
conditional,2025-04-05,2025-05-16,1361626.9064610484,0.8000000000,0.5000000000,14,0,season,28,0.4000000000,1360221.7775398246,33.4554505053,-53.4863736238,119.5447004703,True,6
conditional,2025-04-05,2025-05-16,1361167.6408548716,0.8000000000,0.5000000000,14,0,season,28,0.5000000000,1360221.7775398246,22.5205551202,-47.7368130920,93.2639903644,True,6
conditional,2025-04-05,2025-05-16,1363535.8800531104,0.8000000000,0.5000000000,14,0,season,42,0.1000000000,1360221.7775398246,78.9072026973,-51.4496070961,225.3881621350,True,6
conditional,2025-04-05,2025-05-16,1362566.3436207112,0.8000000000,0.5000000000,14,0,season,42,0.2000000000,1360221.7775398246,55.8230019259,-53.4603568039,173.5391222492,True,6
conditional,2025-04-05,2025-05-16,1362030.9455053038,0.8000000000,0.5000000000,14,0,season,42,0.3000000000,1360221.7775398246,43.0754277495,-43.3954448972,132.5982519060,True,6
conditional,2025-04-05,2025-05-16,1361605.9320766705,0.8000000000,0.5000000000,14,0,season,42,0.4000000000,1360221.7775398246,32.9560604011,-32.5642835312,98.2637963464,True,6
conditional,2025-04-05,2025-05-16,1361391.2695471507,0.8000000000,0.5000000000,14,0,season,42,0.5000000000,1360221.7775398246,27.8450477935,-28.1469168423,78.6624779631,True,6
conditional,2025-04-05,2025-05-16,1363451.0236581820,0.8000000000,0.5000000000,14,0,weekday,14,0.1000000000,1360221.7775398246,76.8868123418,-54.0728360549,223.8522944965,True,6
conditional,2025-04-05,2025-05-16,1362619.1381998204,0.8000000000,0.5000000000,14,0,weekday,14,0.2000000000,1360221.7775398246,57.0800157142,-49.7706952060,175.8486552224,True,6
conditional,2025-04-05,2025-05-16,1362233.4913348432,0.8000000000,0.5000000000,14,0,weekday,14,0.3000000000,1360221.7775398246,47.8979475004,-39.9499705791,139.2259828856,True,6
conditional,2025-04-05,2025-05-16,1361883.2256841811,0.8000000000,0.5000000000,14,0,weekday,14,0.4000000000,1360221.7775398246,39.5582891513,-39.5325568417,111.0262515558,True,6
conditional,2025-04-05,2025-05-16,1361731.7151093322,0.8000000000,0.5000000000,14,0,weekday,14,0.5000000000,1360221.7775398246,35.9508945121,-46.7432203153,103.3460613452,True,6
conditional,2025-04-05,2025-05-16,1363520.1214458994,0.8000000000,0.5000000000,14,0,weekday,21,0.1000000000,1360221.7775398246,78.5319977637,-48.8872024219,225.3553657745,True,6
conditional,2025-04-05,2025-05-16,1363065.6276609388,0.8000000000,0.5000000000,14,0,weekday,21,0.2000000000,1360221.7775398246,67.7107171694,-34.2515696213,181.7779852108,True,6
conditional,2025-04-05,2025-05-16,1362869.3339683018,0.8000000000,0.5000000000,14,0,weekday,21,0.3000000000,1360221.7775398246,63.0370578209,-10.7229333572,143.0054746424,True,6
conditional,2025-04-05,2025-05-16,1362774.1150941635,0.8000000000,0.5000000000,14,0,weekday,21,0.4000000000,1360221.7775398246,60.7699417700,15.5757974991,108.6093651405,False,6
conditional,2025-04-05,2025-05-16,1362455.7837545874,0.8000000000,0.5000000000,14,0,weekday,21,0.5000000000,1360221.7775398246,53.1906241610,32.3769354727,75.7504396472,False,6
conditional,2025-04-05,2025-05-16,1363770.5896251351,0.8000000000,0.5000000000,14,0,weekday,28,0.1000000000,1360221.7775398246,84.4955258407,-45.5066764887,229.8597749339,True,6
conditional,2025-04-05,2025-05-16,1363460.5660267058,0.8000000000,0.5000000000,14,0,weekday,28,0.2000000000,1360221.7775398246,77.1140115924,-29.9422654458,191.0263115387,True,6
conditional,2025-04-05,2025-05-16,1363386.8581141622,0.8000000000,0.5000000000,14,0,weekday,28,0.3000000000,1360221.7775398246,75.3590612938,-8.8514996342,157.8712445018,True,6
conditional,2025-04-05,2025-05-16,1363341.6942852056,0.8000000000,0.5000000000,14,0,weekday,28,0.4000000000,1360221.7775398246,74.2837320329,15.1449901868,130.9728610553,False,6
conditional,2025-04-05,2025-05-16,1363136.4041470441,0.8000000000,0.5000000000,14,0,weekday,28,0.5000000000,1360221.7775398246,69.3958716005,31.9468980407,114.4135662988,False,6
conditional,2025-04-05,2025-05-16,1363081.2869607240,0.8000000000,0.5000000000,14,0,weekday,42,0.1000000000,1360221.7775398246,68.0835576405,-58.7361786248,213.7666203520,True,6
conditional,2025-04-05,2025-05-16,1362123.9004061352,0.8000000000,0.5000000000,14,0,weekday,42,0.2000000000,1360221.7775398246,45.2886396741,-54.8637081029,154.7882207336,True,6
conditional,2025-04-05,2025-05-16,1361364.2489012547,0.8000000000,0.5000000000,14,0,weekday,42,0.3000000000,1360221.7775398246,27.2016990817,-43.9048290437,103.0925131320,True,6
conditional,2025-04-05,2025-05-16,1360771.3641811307,0.8000000000,0.5000000000,14,0,weekday,42,0.4000000000,1360221.7775398246,13.0853962216,-26.3271346715,52.7582272238,True,6
conditional,2025-04-05,2025-05-16,1360221.7775398246,0.8000000000,0.5000000000,14,0,weekday,42,0.5000000000,1360221.7775398246,0.0000000000,0.0000000000,0.0000000000,True,6
conditional,2025-04-05,2025-05-16,1363452.2075468376,0.8000000000,0.5000000000,14,0,level,14,0.1000000000,1360221.7775398246,76.9150001670,-48.3866927899,216.8071705757,True,6
conditional,2025-04-05,2025-05-16,1362702.9446717582,0.8000000000,0.5000000000,14,0,level,14,0.2000000000,1360221.7775398246,59.0754079032,-45.9920218412,171.2688881574,True,6
conditional,2025-04-05,2025-05-16,1362374.4317119545,0.8000000000,0.5000000000,14,0,level,14,0.3000000000,1360221.7775398246,51.2536707650,-48.9144995953,143.3550873631,True,6
conditional,2025-04-05,2025-05-16,1362073.4557359389,0.8000000000,0.5000000000,14,0,level,14,0.4000000000,1360221.7775398246,44.0875760980,-70.6986018099,134.5486435689,True,6
conditional,2025-04-05,2025-05-16,1362059.5637981596,0.8000000000,0.5000000000,14,0,level,14,0.5000000000,1360221.7775398246,43.7568156746,-93.2621513971,163.7576846451,True,6
conditional,2025-04-05,2025-05-16,1363690.2804521201,0.8000000000,0.5000000000,14,0,level,21,0.1000000000,1360221.7775398246,82.5834026737,-41.4881952493,223.7454767823,True,6
conditional,2025-04-05,2025-05-16,1363325.0110127879,0.8000000000,0.5000000000,14,0,level,21,0.2000000000,1360221.7775398246,73.8865112610,-23.7024287538,179.7217158439,True,6
conditional,2025-04-05,2025-05-16,1363284.2585355151,0.8000000000,0.5000000000,14,0,level,21,0.3000000000,1360221.7775398246,72.9162141831,5.9329447567,143.5975970681,False,6
conditional,2025-04-05,2025-05-16,1363209.4536914767,0.8000000000,0.5000000000,14,0,level,21,0.4000000000,1360221.7775398246,71.1351464679,22.9761711293,115.8669535169,False,6
conditional,2025-04-05,2025-05-16,1362921.4122311275,0.8000000000,0.5000000000,14,0,level,21,0.5000000000,1360221.7775398246,64.2770164596,13.9771005357,108.6399223708,False,6
conditional,2025-04-05,2025-05-16,1363546.5075508580,0.8000000000,0.5000000000,14,0,level,28,0.1000000000,1360221.7775398246,79.1602383579,-52.2968908215,226.4639239728,True,6
conditional,2025-04-05,2025-05-16,1363061.2902515507,0.8000000000,0.5000000000,14,0,level,28,0.2000000000,1360221.7775398246,67.6074455173,-43.1411526306,183.9902939945,True,6
conditional,2025-04-05,2025-05-16,1362826.7277257922,0.8000000000,0.5000000000,14,0,level,28,0.3000000000,1360221.7775398246,62.0226234754,-24.8211531635,151.6400132374,True,6
conditional,2025-04-05,2025-05-16,1362294.2463232640,0.8000000000,0.5000000000,14,0,level,28,0.4000000000,1360221.7775398246,49.3444948438,-10.4989715734,108.7995275772,True,6
conditional,2025-04-05,2025-05-16,1361817.0008725058,0.8000000000,0.5000000000,14,0,level,28,0.5000000000,1360221.7775398246,37.9815079210,-1.8284361874,75.5371400434,True,6
conditional,2025-04-05,2025-05-16,1363293.3756387790,0.8000000000,0.5000000000,14,0,level,42,0.1000000000,1360221.7775398246,73.1332880703,-54.8807856679,219.3599314933,True,6
conditional,2025-04-05,2025-05-16,1362525.3134234122,0.8000000000,0.5000000000,14,0,level,42,0.2000000000,1360221.7775398246,54.8460924664,-48.9783764227,168.6851188599,True,6
conditional,2025-04-05,2025-05-16,1361970.3828249092,0.8000000000,0.5000000000,14,0,level,42,0.3000000000,1360221.7775398246,41.6334591687,-35.8793998605,123.3103304292,True,6
conditional,2025-04-05,2025-05-16,1361542.2324489991,0.8000000000,0.5000000000,14,0,level,42,0.4000000000,1360221.7775398246,31.4394025994,-16.9064653123,80.0737221938,True,6
conditional,2025-04-05,2025-05-16,1361101.2464141620,0.8000000000,0.5000000000,14,0,level,42,0.5000000000,1360221.7775398246,20.9397351033,6.8151081931,35.5182068074,False,6
coarse,2025-05-05,2025-06-15,1821741.1697764858,0.5000000000,0.5000000000,14,3,none,21,0.0000000000,1620627.6800548730,4788.4164219432,947.5688832986,8975.1125222490,False,7
coarse,2025-05-05,2025-06-15,1841832.2391870965,0.5000000000,0.5000000000,21,3,none,21,0.0000000000,1620627.6800548730,5266.7752174339,1106.8118207605,10253.0762149109,False,7
coarse,2025-05-05,2025-06-15,1841618.7618454932,0.5000000000,0.5000000000,28,3,none,21,0.0000000000,1620627.6800548730,5261.6924235862,1280.3524575248,10109.4652159243,False,7
coarse,2025-05-05,2025-06-15,1846247.2451128324,0.5000000000,0.5000000000,42,3,none,21,0.0000000000,1620627.6800548730,5371.8944061419,1460.3773454474,10057.9758555545,False,7
coarse,2025-05-05,2025-06-15,1857992.1658573409,0.5000000000,0.5000000000,56,3,none,21,0.0000000000,1620627.6800548730,5651.5353762492,1667.1284286784,10477.7825210369,False,7
coarse,2025-05-05,2025-06-15,1768552.6193624602,0.5500000000,0.5000000000,14,3,none,21,0.0000000000,1620627.6800548730,3522.0223644664,322.9610683184,7083.4164563606,False,7
coarse,2025-05-05,2025-06-15,1779744.1521528373,0.5500000000,0.5000000000,21,3,none,21,0.0000000000,1620627.6800548730,3788.4874309039,118.7477534335,8189.0079947190,False,7
coarse,2025-05-05,2025-06-15,1779919.3159412665,0.5500000000,0.5000000000,28,3,none,21,0.0000000000,1620627.6800548730,3792.6579972951,346.8563015586,7995.7196021487,False,7
coarse,2025-05-05,2025-06-15,1782694.7157014222,0.5500000000,0.5000000000,42,3,none,21,0.0000000000,1620627.6800548730,3858.7389439655,446.0826644671,7948.1207100240,False,7
coarse,2025-05-05,2025-06-15,1795169.4090403251,0.5500000000,0.5000000000,56,3,none,21,0.0000000000,1620627.6800548730,4155.7554520346,641.6060143609,8379.4845787278,False,7
coarse,2025-05-05,2025-06-15,1723135.6398169189,0.6000000000,0.5000000000,14,3,none,21,0.0000000000,1620627.6800548730,2440.6657086201,-82.1270096039,5284.0950066369,True,7
coarse,2025-05-05,2025-06-15,1727845.8857534586,0.6000000000,0.5000000000,21,3,none,21,0.0000000000,1620627.6800548730,2552.8144213949,-450.3264879428,6102.1538900416,True,7
coarse,2025-05-05,2025-06-15,1723889.7379878981,0.6000000000,0.5000000000,28,3,none,21,0.0000000000,1620627.6800548730,2458.6204269768,-408.1894256018,5960.6615727295,True,7
coarse,2025-05-05,2025-06-15,1724995.1464461931,0.6000000000,0.5000000000,42,3,none,21,0.0000000000,1620627.6800548730,2484.9396759838,-296.6143033855,5815.0003050273,True,7
coarse,2025-05-05,2025-06-15,1738740.5194289556,0.6000000000,0.5000000000,56,3,none,21,0.0000000000,1620627.6800548730,2812.2104612877,-123.0622109230,6376.4404501994,True,7
