stage,fit_start,fit_end,score,alpha,rho,window,smooth,features,k,blend,near_reference_score,near_delta_daily_mean,near_ci_low90,near_ci_high90,near_indistinguishable,month
local,2025-07-07,2025-08-31,2535764.0543153463,0.7600000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,818.0702278260,479.0361010288,1193.6344603098,False,9
local,2025-07-07,2025-08-31,2536145.7297737217,0.7600000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,824.8858610112,489.0447400483,1194.9397001401,False,9
local,2025-07-07,2025-08-31,2491171.9511419954,0.7700000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,21.7826711590,-33.1330280719,79.7291836094,True,9
local,2025-07-07,2025-08-31,2490684.7154632434,0.7700000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,13.0820340384,-42.7103794642,72.1039375416,True,9
local,2025-07-07,2025-08-31,2490790.8779751565,0.7700000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,14.9777931797,-40.4098578822,73.2811772201,True,9
local,2025-07-07,2025-08-31,2491610.9088826962,0.7700000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,29.6212022429,-28.0373357455,90.6446351937,True,9
local,2025-07-07,2025-08-31,2491106.0871802880,0.7700000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,20.6065289856,-36.9122203292,80.8435763277,True,9
local,2025-07-07,2025-08-31,2491213.0662402906,0.7700000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,22.5168693428,-34.1681448362,81.8475209171,True,9
local,2025-07-07,2025-08-31,2492685.5013097227,0.7700000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,48.8103527256,-26.3516139044,126.8170012257,True,9
local,2025-07-07,2025-08-31,2492158.1790652126,0.7700000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,39.3938840736,-35.0877260525,116.4115403147,True,9
local,2025-07-07,2025-08-31,2492282.6065892810,0.7700000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,41.6158041462,-31.9261013584,117.1756841044,True,9
local,2025-07-07,2025-08-31,2497246.7351960139,0.7700000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,130.2609578379,17.6707452421,253.2044957439,False,9
local,2025-07-07,2025-08-31,2496818.0127113783,0.7700000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,122.6051991837,12.3797398097,242.0906317731,False,9
local,2025-07-07,2025-08-31,2496961.2964642975,0.7700000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,125.1638376287,16.4650733475,243.7513228320,False,9
local,2025-07-07,2025-08-31,2535901.2476637419,0.7700000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,820.5201090473,499.9668148165,1178.4618804515,False,9
local,2025-07-07,2025-08-31,2534980.6967296507,0.7700000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,804.0816995100,489.7329896663,1166.1158988137,False,9
local,2025-07-07,2025-08-31,2535384.6351833344,0.7700000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,811.2948861829,495.2199098071,1170.1649658918,False,9
local,2025-07-07,2025-08-31,2491781.7616614960,0.7800000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,32.6721447215,-82.7100260286,158.5805927074,True,9
local,2025-07-07,2025-08-31,2491329.9803217929,0.7800000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,24.6046207982,-92.0051541730,151.6313498454,True,9
local,2025-07-07,2025-08-31,2491421.4763520341,0.7800000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,26.2384784811,-90.0573343518,153.9270898832,True,9
local,2025-07-07,2025-08-31,2492159.8256676826,0.7800000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,39.4232876891,-71.0028803048,164.8686120523,True,9
local,2025-07-07,2025-08-31,2491694.5062117567,0.7800000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,31.1140116905,-81.1678939706,157.6876981643,True,9
local,2025-07-07,2025-08-31,2491787.3101523942,0.7800000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,32.7712249161,-79.4457209191,157.8735554640,True,9
local,2025-07-07,2025-08-31,2493077.7375482493,0.7800000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,55.8145712707,-58.9254549208,179.7783871139,True,9
local,2025-07-07,2025-08-31,2492607.9865726172,0.7800000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,47.4261609915,-68.3818482376,172.3202400534,True,9
local,2025-07-07,2025-08-31,2492702.1170115699,0.7800000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,49.1070616871,-65.0281125752,173.3821250419,True,9
local,2025-07-07,2025-08-31,2497194.3917206749,0.7800000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,129.3262529211,0.9675383633,257.2896875113,False,9
local,2025-07-07,2025-08-31,2496858.4973792303,0.7800000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,123.3281396811,-4.6976701948,249.9965061519,True,9
local,2025-07-07,2025-08-31,2497025.0093193487,0.7800000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,126.3015671832,-0.6664487967,251.3166784470,True,9
local,2025-07-07,2025-08-31,2534967.8440659465,0.7800000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,803.8521876581,507.7632638351,1155.8687698946,False,9
local,2025-07-07,2025-08-31,2534159.3355674068,0.7800000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,789.4145358985,496.4839576420,1134.9106367931,False,9
local,2025-07-07,2025-08-31,2534633.9777131020,0.7800000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,797.8902885002,504.4784359682,1141.0792401071,False,9
local,2025-07-07,2025-08-31,2492538.6703093499,0.7900000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,46.1883705760,-133.5475395745,242.1310068775,True,9
local,2025-07-07,2025-08-31,2492211.3553489735,0.7900000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,40.3434605693,-139.7071787295,235.3333570619,True,9
local,2025-07-07,2025-08-31,2492332.1121596778,0.7900000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,42.4998321890,-134.9593957153,234.8064860793,True,9
local,2025-07-07,2025-08-31,2492845.6578398077,0.7900000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,51.6702907628,-119.9579339493,246.8011443839,True,9
local,2025-07-07,2025-08-31,2492508.3596277311,0.7900000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,45.6471084043,-127.2685304180,240.0668525091,True,9
local,2025-07-07,2025-08-31,2492630.5999597181,0.7900000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,47.8299714755,-123.8263572177,240.1006930572,True,9
local,2025-07-07,2025-08-31,2493546.9187817955,0.7900000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,64.1928075840,-108.1570107716,253.2576489415,True,9
local,2025-07-07,2025-08-31,2493196.7248812569,0.7900000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,57.9393450744,-114.3488369216,249.7949011732,True,9
local,2025-07-07,2025-08-31,2493318.1255948255,0.7900000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,60.1072149595,-110.4952146204,249.4798409398,True,9
local,2025-07-07,2025-08-31,2497362.0888546165,0.7900000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,132.3208445987,-34.9135936319,316.7757494483,True,9
local,2025-07-07,2025-08-31,2497106.5908249542,0.7900000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,127.7583797833,-39.5979602307,310.2948972728,True,9
local,2025-07-07,2025-08-31,2497277.8878922695,0.7900000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,130.8172559853,-35.3381511139,311.3549749487,True,9
local,2025-07-07,2025-08-31,2534798.8035863908,0.7900000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,800.8336076661,509.4786645688,1143.6209420919,False,9
local,2025-07-07,2025-08-31,2534152.4727013623,0.7900000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,789.2919847191,496.8621862138,1134.2119282799,False,9
local,2025-07-07,2025-08-31,2534743.3588882638,0.7900000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,799.8435237709,508.1910001547,1145.1672696188,False,9
local,2025-07-07,2025-08-31,2493818.1738999584,0.8000000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,69.0366489798,-169.5533740429,330.8939233068,True,9
local,2025-07-07,2025-08-31,2493464.4861880215,0.8000000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,62.7207969809,-175.1603509310,322.3006026144,True,9
local,2025-07-07,2025-08-31,2493567.3867611717,0.8000000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,64.5583072157,-173.6169821522,322.3519295764,True,9
local,2025-07-07,2025-08-31,2494060.3987659360,0.8000000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,73.3620930151,-159.5268901854,334.9032222440,True,9
local,2025-07-07,2025-08-31,2493702.6853849073,0.8000000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,66.9743540681,-165.6872458106,327.4714039454,True,9
local,2025-07-07,2025-08-31,2493806.8059548996,0.8000000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,68.8336499609,-161.3268282346,327.3025286553,True,9
local,2025-07-07,2025-08-31,2494628.9518412207,0.8000000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,83.5148265023,-146.8305913080,340.1875464346,True,9
local,2025-07-07,2025-08-31,2494243.6185329398,0.8000000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,76.6338745687,-152.3818595308,333.9992281981,True,9
local,2025-07-07,2025-08-31,2494324.5144776911,0.8000000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,78.0784450107,-149.7935193875,334.0324261126,True,9
local,2025-07-07,2025-08-31,2497925.6806537225,0.8000000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,142.3849838684,-84.0430159879,383.3015017481,True,9
local,2025-07-07,2025-08-31,2497651.4627337055,0.8000000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,137.4882352967,-88.4601896932,374.8242680266,True,9
local,2025-07-07,2025-08-31,2497828.2998575461,0.8000000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,140.6460410795,-82.2765037915,377.1177196752,True,9
local,2025-07-07,2025-08-31,2536095.6145998277,0.8000000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,823.9909471917,516.8883180716,1171.6357211543,False,9
local,2025-07-07,2025-08-31,2535540.2946626572,0.8000000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,814.0745197422,508.1678010954,1159.6653225121,False,9
local,2025-07-07,2025-08-31,2536053.3015036536,0.8000000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,823.2353561886,517.9599799188,1167.9405698268,False,9
local,2025-07-07,2025-08-31,2495610.0242545702,0.8100000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,101.0339767407,-199.4914601748,426.6902088880,True,9
local,2025-07-07,2025-08-31,2495316.1740120519,0.8100000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,95.7866509814,-201.8962200171,417.9287772015,True,9
local,2025-07-07,2025-08-31,2495395.3186584245,0.8100000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,97.1999482381,-197.7808850557,417.8033295696,True,9
local,2025-07-07,2025-08-31,2495803.5997849563,0.8100000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,104.4906826404,-184.2602394893,424.5222573006,True,9
local,2025-07-07,2025-08-31,2495525.7343177777,0.8100000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,99.5287992980,-187.6692047061,421.4402540473,True,9
local,2025-07-07,2025-08-31,2495612.7582662073,0.8100000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,101.0827983771,-184.7187737044,422.3231653886,True,9
local,2025-07-07,2025-08-31,2496174.6175665087,0.8100000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,111.1160001682,-176.0489970085,432.1722527012,True,9
local,2025-07-07,2025-08-31,2495885.4464018443,0.8100000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,105.9522293706,-177.7238946758,424.6868459818,True,9
local,2025-07-07,2025-08-31,2495975.6465664227,0.8100000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,107.5629465952,-174.7503084527,425.2918965859,True,9
local,2025-07-07,2025-08-31,2499312.2249254612,0.8100000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,167.1447030066,-111.9663921429,467.3862617905,True,9
local,2025-07-07,2025-08-31,2499040.5144131351,0.8100000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,162.2927295722,-112.7823755107,461.5346186331,True,9
local,2025-07-07,2025-08-31,2499155.1468998347,0.8100000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,164.3397382633,-110.4577240369,463.1353204575,True,9
local,2025-07-07,2025-08-31,2538433.2351982454,0.8100000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,865.7341721635,543.9733873791,1210.9098645471,False,9
local,2025-07-07,2025-08-31,2538029.7805990595,0.8100000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,858.5296257494,536.5512438278,1206.5057968819,False,9
local,2025-07-07,2025-08-31,2538517.3498012433,0.8100000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,867.2362186456,542.6552347626,1214.2116478654,False,9
local,2025-07-07,2025-08-31,2497192.5066538006,0.8200000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,129.2925910127,-232.8385019833,517.9571892002,True,9
local,2025-07-07,2025-08-31,2496961.9930969761,0.8200000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,125.1762774979,-234.8150925880,512.3274193351,True,9
local,2025-07-07,2025-08-31,2497098.6815536795,0.8200000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,127.6171427962,-230.3661422074,512.5608373410,True,9
local,2025-07-07,2025-08-31,2497527.5461950242,0.8200000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,135.2754399631,-215.2927296474,518.1835833266,True,9
local,2025-07-07,2025-08-31,2497269.6167368186,0.8200000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,130.6695567808,-221.2201227154,510.4748236864,True,9
local,2025-07-07,2025-08-31,2497400.3986242358,0.8200000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,133.0049476276,-217.6718342245,511.5024398674,True,9
local,2025-07-07,2025-08-31,2497895.3526145257,0.8200000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,141.8434117399,-200.6505151196,521.9592111416,True,9
local,2025-07-07,2025-08-31,2497637.8937919186,0.8200000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,137.2459327648,-205.3659054713,514.2435384201,True,9
local,2025-07-07,2025-08-31,2497765.9398240731,0.8200000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,139.5324690532,-202.9223472994,514.0228891073,True,9
local,2025-07-07,2025-08-31,2500861.2879700139,0.8200000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,194.8065430879,-144.1795073560,558.3609091281,True,9
local,2025-07-07,2025-08-31,2500621.4094162863,0.8200000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,190.5229974856,-144.4485227642,552.9165931824,True,9
local,2025-07-07,2025-08-31,2500765.8681567274,0.8200000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,193.1026178506,-140.0871385278,554.3148145144,True,9
local,2025-07-07,2025-08-31,2540396.6458490384,0.8200000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,900.7950766419,554.8806513593,1264.9942439891,False,9
local,2025-07-07,2025-08-31,2539956.3281259243,0.8200000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,892.9322601577,550.1282209180,1257.7994357175,False,9
local,2025-07-07,2025-08-31,2540467.1535512051,0.8200000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,902.0541427520,558.9005497092,1269.1879416888,False,9
local,2025-07-07,2025-08-31,2498955.6281187325,0.8300000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,160.7769028864,-264.8451778568,609.6927689796,True,9
local,2025-07-07,2025-08-31,2498633.9685983201,0.8300000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,155.0329828791,-269.3834931690,603.9286525041,True,9
local,2025-07-07,2025-08-31,2498798.2686279770,0.8300000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,157.9669119801,-265.7754547924,605.7274983289,True,9
local,2025-07-07,2025-08-31,2499372.3912499207,0.8300000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,168.2191016577,-245.4278968792,608.4417054955,True,9
local,2025-07-07,2025-08-31,2499082.5001945645,0.8300000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,163.0424756692,-252.4675303904,602.0174309821,True,9
local,2025-07-07,2025-08-31,2499250.9884457970,0.8300000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,166.0511944412,-246.9634415063,604.4470922489,True,9
local,2025-07-07,2025-08-31,2499845.2755608591,0.8300000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,176.6634643530,-229.9039243160,617.6178103148,True,9
local,2025-07-07,2025-08-31,2499533.3846583059,0.8300000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,171.0939839503,-232.3031270324,608.5303260188,True,9
local,2025-07-07,2025-08-31,2499683.2465014644,0.8300000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,173.7700882924,-226.4589631462,608.2636880572,True,9
local,2025-07-07,2025-08-31,2502497.1444515386,0.8300000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,224.0182659723,-172.4094836294,655.2100932995,True,9
local,2025-07-07,2025-08-31,2502230.1689609587,0.8300000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,219.2508464976,-173.1515387033,644.6438011439,True,9
local,2025-07-07,2025-08-31,2502395.7456028289,0.8300000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,222.2075722453,-167.1377553715,644.7264091733,True,9
local,2025-07-07,2025-08-31,2543391.6409091298,0.8300000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,954.2771312864,597.3044277408,1327.8914953800,False,9
local,2025-07-07,2025-08-31,2543027.5544487238,0.8300000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,947.7755873506,593.0878105259,1323.7395476675,False,9
local,2025-07-07,2025-08-31,2543560.4345601960,0.8300000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,957.2913036269,603.4408680122,1331.9478751647,False,9
local,2025-07-07,2025-08-31,2501685.9233489893,0.8400000000,0.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,209.5321748553,-269.1874627077,713.1949859944,True,9
local,2025-07-07,2025-08-31,2501282.0753429891,0.8400000000,0.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,202.3206033196,-277.8234603292,705.9389246936,True,9
local,2025-07-07,2025-08-31,2501350.0114381043,0.8400000000,0.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,203.5337478752,-273.9459498634,705.9442610293,True,9
local,2025-07-07,2025-08-31,2502063.5839639409,0.8400000000,0.2500000000,14,0,none,21,0.0000000000,2489952.1215570918,216.2761144080,-253.6094209385,711.7861718324,True,9
local,2025-07-07,2025-08-31,2501687.9756166236,0.8400000000,0.2500000000,14,3,none,21,0.0000000000,2489952.1215570918,209.5688224916,-259.1947032409,704.5168939251,True,9
local,2025-07-07,2025-08-31,2501765.5727325240,0.8400000000,0.2500000000,14,5,none,21,0.0000000000,2489952.1215570918,210.9544852756,-256.4146848167,704.1218046720,True,9
local,2025-07-07,2025-08-31,2502538.8527913364,0.8400000000,0.5000000000,14,0,none,21,0.0000000000,2489952.1215570918,224.7630577544,-232.2871542587,716.6279286237,True,9
local,2025-07-07,2025-08-31,2502174.6164227715,0.8400000000,0.5000000000,14,3,none,21,0.0000000000,2489952.1215570918,218.2588368871,-237.9735642419,707.2620163568,True,9
local,2025-07-07,2025-08-31,2502248.9303724961,0.8400000000,0.5000000000,14,5,none,21,0.0000000000,2489952.1215570918,219.5858717036,-234.7997884524,707.2742761926,True,9
local,2025-07-07,2025-08-31,2505556.5659541776,0.8400000000,0.7500000000,14,0,none,21,0.0000000000,2489952.1215570918,278.6507928051,-166.3651101385,755.5357261080,True,9
local,2025-07-07,2025-08-31,2505161.5932321367,0.8400000000,0.7500000000,14,3,none,21,0.0000000000,2489952.1215570918,271.5977084829,-169.4485268672,749.4555052712,True,9
local,2025-07-07,2025-08-31,2505220.3598706140,0.8400000000,0.7500000000,14,5,none,21,0.0000000000,2489952.1215570918,272.6471127415,-166.9376774159,750.5208503819,True,9
local,2025-07-07,2025-08-31,2546603.0598788140,0.8400000000,1.0000000000,14,0,none,21,0.0000000000,2489952.1215570918,1011.6238986022,629.3143584962,1395.4812861005,False,9
local,2025-07-07,2025-08-31,2546218.8793488275,0.8400000000,1.0000000000,14,3,none,21,0.0000000000,2489952.1215570918,1004.7635319953,624.5474366640,1390.5432519332,False,9
local,2025-07-07,2025-08-31,2546752.9491376993,0.8400000000,1.0000000000,14,5,none,21,0.0000000000,2489952.1215570918,1014.3004925109,632.6802137900,1400.9563744401,False,9
coarse,2025-08-06,2025-09-30,2617731.0161315417,0.5000000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,6460.6633690765,2609.3891529688,10708.9323180068,False,10
coarse,2025-08-06,2025-09-30,2620154.5073090089,0.5000000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,6503.9399972456,3122.1894689761,10221.2249828942,False,10
coarse,2025-08-06,2025-09-30,2641169.1850921847,0.5000000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,6879.2021005165,3809.8322322368,10268.1267603854,False,10
coarse,2025-08-06,2025-09-30,2658807.4466636553,0.5000000000,0.5000000000,42,3,none,21,0.0000000000,2255933.8674632581,7194.1710571499,3987.6589567653,10613.7965582527,False,10
coarse,2025-08-06,2025-09-30,2670747.8132982990,0.5000000000,0.5000000000,56,3,none,21,0.0000000000,2255933.8674632581,7407.3918899114,4300.7035981982,10836.6073833747,False,10
coarse,2025-08-06,2025-09-30,2527496.7891235636,0.5500000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,4849.3378867912,1523.7257977023,8628.5737037042,False,10
coarse,2025-08-06,2025-09-30,2520155.1490081144,0.5500000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,4718.2371704439,1741.1182137340,8125.5096231639,False,10
coarse,2025-08-06,2025-09-30,2528139.1479511266,0.5500000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,4860.8085801405,2078.9601716788,7959.0980259130,False,10
coarse,2025-08-06,2025-09-30,2540051.7614001343,0.5500000000,0.5000000000,42,3,none,21,0.0000000000,2255933.8674632581,5073.5338203014,2203.9848095967,8242.4786692865,False,10
coarse,2025-08-06,2025-09-30,2547059.9501287960,0.5500000000,0.5000000000,56,3,none,21,0.0000000000,2255933.8674632581,5198.6800475989,2322.5775245846,8444.8910061600,False,10
coarse,2025-08-06,2025-09-30,2452733.2102593407,0.6000000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,3514.2739785015,776.9552353871,6787.2662749307,False,10
coarse,2025-08-06,2025-09-30,2432530.3450922044,0.6000000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,3153.5085290883,612.8452269957,6109.6787887210,False,10
coarse,2025-08-06,2025-09-30,2433663.8781699836,0.6000000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,3173.7501911915,824.6458115075,5805.1301607516,False,10
coarse,2025-08-06,2025-09-30,2441195.7772756107,0.6000000000,0.5000000000,42,3,none,21,0.0000000000,2255933.8674632581,3308.2483895063,760.7913156670,6197.7705061526,False,10
coarse,2025-08-06,2025-09-30,2444379.2354147341,0.6000000000,0.5000000000,56,3,none,21,0.0000000000,2255933.8674632581,3365.0958562764,831.8773396089,6319.6342787126,False,10
coarse,2025-08-06,2025-09-30,2383438.0968129677,0.6500000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,2276.8612383877,17.2908595414,5014.4464746930,False,10
coarse,2025-08-06,2025-09-30,2370462.5542617254,0.6500000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,2045.1551214012,-25.1976368859,4454.3566080836,True,10
coarse,2025-08-06,2025-09-30,2360723.1545791449,0.6500000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,1871.2372699266,-48.1249508824,4043.2781891423,True,10
coarse,2025-08-06,2025-09-30,2367871.5049193641,0.6500000000,0.5000000000,42,3,none,21,0.0000000000,2255933.8674632581,1998.8863831447,-77.3729805330,4377.8254182837,True,10
coarse,2025-08-06,2025-09-30,2366058.6543542179,0.6500000000,0.5000000000,56,3,none,21,0.0000000000,2255933.8674632581,1966.5140516243,-192.6412274967,4484.9362917119,True,10
coarse,2025-08-06,2025-09-30,2331404.3130395915,0.7000000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,1347.6865281488,-373.1668384906,3424.7373854997,True,10
coarse,2025-08-06,2025-09-30,2322614.3583298642,0.7000000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,1190.7230511894,-365.7804466396,3000.3245206277,True,10
coarse,2025-08-06,2025-09-30,2306761.2515215771,0.7000000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,907.6318581843,-470.9771133325,2518.3402813336,True,10
coarse,2025-08-06,2025-09-30,2317917.2181012756,0.7000000000,0.5000000000,42,3,none,21,0.0000000000,2255933.8674632581,1106.8455471075,-451.0683772956,2912.1183764467,True,10
coarse,2025-08-06,2025-09-30,2315563.4532229770,0.7000000000,0.5000000000,56,3,none,21,0.0000000000,2255933.8674632581,1064.8140314236,-587.3011532824,3003.2203050327,True,10
coarse,2025-08-06,2025-09-30,2301675.1793636410,0.7500000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,816.8091410783,-365.8518927350,2306.6861599642,True,10
coarse,2025-08-06,2025-09-30,2288858.1122129718,0.7500000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,587.9329419592,-354.8091024612,1705.3486952444,True,10
coarse,2025-08-06,2025-09-30,2274421.5310755782,0.7500000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,330.1368502200,-524.4201978878,1330.5744059228,True,10
coarse,2025-08-06,2025-09-30,2279949.3727466362,0.7500000000,0.5000000000,42,3,none,21,0.0000000000,2255933.8674632581,428.8483086318,-569.7173918980,1600.0971689382,True,10
coarse,2025-08-06,2025-09-30,2279239.5979286432,0.7500000000,0.5000000000,56,3,none,21,0.0000000000,2255933.8674632581,416.1737583104,-677.4927695894,1694.5483417252,True,10
coarse,2025-08-06,2025-09-30,2284877.3774268525,0.8000000000,0.5000000000,14,3,none,21,0.0000000000,2255933.8674632581,516.8483922070,-220.9125251384,1493.2370119027,True,10
coarse,2025-08-06,2025-09-30,2274170.0696253311,0.8000000000,0.5000000000,21,3,none,21,0.0000000000,2255933.8674632581,325.6464671799,-113.5705951260,841.6238898339,True,10
coarse,2025-08-06,2025-09-30,2262894.4160904028,0.8000000000,0.5000000000,28,3,none,21,0.0000000000,2255933.8674632581,124.2955111990,-251.7535201535,563.8064026689,True,10
