date,issue,estimated_gain,accepted,up_kwh,down_kwh
2025-07-19,6,1034.965670,True,0.000000,2306.659504
2025-07-19,12,-835.086646,False,0.000000,1855.104097
2025-07-19,18,4268.729539,True,0.000000,155.139586
2025-07-20,6,271.940814,True,0.000000,480.959815
2025-07-20,12,1940.335689,True,67.227527,2357.876877
2025-07-20,18,4090.469812,True,290.325387,0.000000
2025-07-21,6,383.756839,True,0.000000,742.406486
2025-07-21,12,7645.522245,True,609.230061,0.000000
2025-07-21,18,6241.270651,True,636.203507,0.000000
2025-07-22,6,49892.719265,True,7878.566958,0.000000
2025-07-22,12,5457.881227,True,0.000000,643.063789
2025-07-22,18,4359.920438,True,0.000000,933.111636
2025-07-23,6,3504.603938,True,0.000000,9629.428970
2025-07-23,12,3442.138186,True,0.000000,3249.630314
2025-07-23,18,7055.291992,True,0.000000,448.758633
2025-07-24,6,1418.824093,True,0.000000,4297.012108
2025-07-24,12,-1871.358373,False,0.000000,5618.188248
2025-07-24,18,-12966.682965,False,0.000000,645.413080
2025-07-25,6,-10.749203,False,0.000000,44.591646
2025-07-25,12,-859.672130,False,0.000000,382.023146
2025-07-25,18,-7039.705402,False,0.000000,309.602859
2025-07-26,6,438.123398,True,0.000000,21.017224
2025-07-26,12,161.188896,False,21.084917,64.456145
2025-07-26,18,4416.448869,True,0.000000,501.352909
2025-07-27,6,2938.169679,True,363.842075,1187.098799
2025-07-27,12,2831.427930,True,378.581867,1778.325945
2025-07-27,18,9918.353505,True,1127.320532,1.226257
2025-07-28,6,4882.622502,True,793.025078,16.244242
2025-07-28,12,5386.431266,True,1250.006499,16.901694
2025-07-28,18,8686.613032,True,313.602954,0.000000
2025-07-29,6,22826.932195,True,3632.057203,0.000000
2025-07-29,12,250.422670,True,0.000000,499.440416
2025-07-29,18,5049.150616,True,0.000000,660.196979
2025-07-30,6,39570.784496,True,6028.749471,0.000000
2025-07-30,12,4688.979121,True,2502.066266,0.000000
2025-07-30,18,7428.406425,True,0.000000,550.196567
2025-07-31,6,7890.532291,True,1138.813347,0.000000
2025-07-31,12,2361.701622,True,1985.478061,0.000000
2025-07-31,18,-12498.566869,False,0.000000,500.638221
2025-08-01,6,161.034906,False,0.000000,418.363383
2025-08-01,12,-5348.774437,False,0.000000,1158.077612
2025-08-01,18,-13655.737994,False,0.000000,248.857917
2025-08-02,6,472.385669,True,0.000000,756.106227
2025-08-02,12,-1301.435696,False,0.000000,1344.590790
2025-08-02,18,3848.351118,True,0.000000,474.476560
2025-08-03,6,10238.188283,True,1403.101023,0.000000
2025-08-03,12,1297.483668,True,43.785953,0.000000
2025-08-03,18,5408.092003,True,244.316058,3.194494
2025-08-04,6,1590.591408,True,265.478644,0.000000
2025-08-04,12,1366.190712,True,0.000000,2259.588125
2025-08-04,18,5300.632052,True,617.381065,0.000000
2025-08-05,6,9344.851613,True,1550.760548,0.000000
2025-08-05,12,3640.245682,True,0.000000,349.718527
2025-08-05,18,6876.240885,True,217.428351,0.000000
2025-08-06,6,648.854871,True,0.000000,1815.614132
2025-08-06,12,2304.610235,True,0.000000,4311.287174
2025-08-06,18,1917.431164,True,0.000000,396.496615
2025-08-07,6,7660.831882,True,790.813672,7067.256070
2025-08-07,12,-5532.655388,False,815.815043,3181.299096
2025-08-07,18,-7041.958752,False,0.000000,348.091443
2025-08-08,6,94.702148,False,0.000000,0.000000
2025-08-08,12,-5785.784004,False,0.000000,28.102483
2025-08-08,18,-13538.766397,False,0.000000,79.444058
2025-08-09,6,392.415949,True,0.000000,0.000000
2025-08-09,12,-2218.757996,False,42.789007,0.000000
2025-08-09,18,5802.414759,True,0.000000,177.323090
2025-08-10,6,261.646645,True,0.000000,501.728243
2025-08-10,12,-133.396966,False,0.000000,106.600296
2025-08-10,18,6888.555918,True,0.000000,121.356386
2025-08-11,6,6850.891976,True,973.642505,0.000000
2025-08-11,12,3308.890131,True,1324.999858,1191.662173
2025-08-11,18,5594.755037,True,0.000000,602.940059
2025-08-12,6,5426.664783,True,771.028546,952.220632
2025-08-12,12,4946.681034,True,40.992769,2642.098691
2025-08-12,18,5925.678663,True,342.314721,0.000000
2025-08-13,6,7299.055053,True,1148.923858,0.000000
2025-08-13,12,12459.196371,True,1783.207553,0.000000
2025-08-13,18,6394.443499,True,29.997007,8.766786
2025-08-14,6,21213.466566,True,3440.219518,0.000000
2025-08-14,12,-3537.378909,False,0.000000,1418.272991
2025-08-14,18,-12420.677825,False,123.676022,0.000000
2025-08-15,6,312.709528,True,59.871183,224.796585
2025-08-15,12,-5409.787688,False,0.000000,1005.566908
2025-08-15,18,-13545.819893,False,0.000000,651.189980
2025-08-16,6,1606.604943,True,271.486099,1973.661642
2025-08-16,12,877.675942,True,0.000000,2375.616931
2025-08-16,18,2750.238926,True,0.000000,140.039551
2025-08-17,6,276.126550,True,0.000000,1731.584671
2025-08-17,12,2026.007523,True,366.207112,2549.525270
2025-08-17,18,4777.759523,True,71.410247,0.000000
2025-08-18,6,4766.408783,True,738.935343,0.000000
2025-08-18,12,71.052334,False,0.000000,1998.162509
2025-08-18,18,6699.111979,True,0.000000,324.358199
2025-08-19,6,-32.496099,False,0.000000,427.105481
2025-08-19,12,3088.418751,True,0.000000,0.000000
2025-08-19,18,6877.064869,True,0.000000,3.538659
2025-08-20,6,4542.641025,True,841.459381,3781.937694
2025-08-20,12,3259.387961,True,0.000000,2481.727687
2025-08-20,18,12324.150374,True,1414.394070,0.000000
2025-08-21,6,2089.688708,True,205.161851,3573.459985
2025-08-21,12,-7518.648175,False,0.000000,114.945689
2025-08-21,18,-10394.966971,False,0.000000,351.881560
2025-08-22,6,1241.516972,True,480.649694,450.646975
2025-08-22,12,-4708.496200,False,10.649161,346.921019
2025-08-22,18,-10274.802747,False,421.096128,0.000000
2025-08-23,6,2970.772597,True,440.011402,0.000000
2025-08-23,12,4302.699888,True,726.077572,0.000000
2025-08-23,18,2395.044952,True,279.461312,0.000000
2025-08-24,6,937.291027,True,137.842902,2963.704276
2025-08-24,12,21250.736996,True,109.220051,0.000000
2025-08-24,18,5279.099912,True,0.000000,0.000000
2025-08-25,6,4341.425774,True,61.074530,13589.329185
2025-08-25,12,324.525026,True,0.000000,8770.915974
2025-08-25,18,2269.685436,True,79.081377,1.186445
2025-08-26,6,151.870330,False,36.994196,0.000000
2025-08-26,12,8639.952347,True,932.570862,0.000000
2025-08-26,18,4354.755588,True,125.480418,0.000000
2025-08-27,6,41642.507989,True,6787.557280,0.000000
2025-08-27,12,5950.749515,True,2306.125057,93.542548
2025-08-27,18,5561.379095,True,0.000000,98.989268
2025-08-28,6,29593.746228,True,4556.984837,53.349729
2025-08-28,12,-4028.384132,False,3624.990855,0.000000
2025-08-28,18,-2076.094042,False,604.532080,1.486656
2025-08-29,6,556.905400,True,0.000000,1219.254990
2025-08-29,12,-2755.344676,False,0.000000,604.994082
2025-08-29,18,-10882.881946,False,0.000000,30.321642
2025-08-30,6,391.187210,True,0.000000,157.745836
2025-08-30,12,-1455.371549,False,0.000000,586.485783
2025-08-30,18,4011.361915,True,169.270265,0.000000
2025-08-31,6,10875.175733,True,1889.300240,0.000000
2025-08-31,12,1005.926859,True,0.000000,128.481720
2025-08-31,18,7853.778187,True,422.029880,65.335473
2025-09-01,6,1812.618191,True,0.000000,8413.482234
2025-09-01,12,3047.662597,True,12.429860,3281.338290
2025-09-01,18,7033.848534,True,0.000000,2247.528941
2025-09-02,6,22206.517938,True,3519.168283,0.000000
2025-09-02,12,2100.361249,True,392.373653,338.646358
2025-09-02,18,3202.361620,True,0.000000,1496.255147
2025-09-03,6,732.448454,True,43.959130,1869.256820
2025-09-03,12,3168.376860,True,0.000000,2073.279000
2025-09-03,18,1898.368493,True,0.000000,1516.611675
2025-09-04,6,394.310076,True,9.728451,2121.722759
2025-09-04,12,-2630.540977,False,0.000000,2293.294152
2025-09-04,18,-11243.294585,False,0.000000,1822.379213
2025-09-05,6,457.858465,True,0.000000,914.485856
2025-09-05,12,-5287.305325,False,0.000000,1183.012549
2025-09-05,18,-8022.492818,False,0.000000,2215.514979
2025-09-06,6,340.486965,True,0.000000,128.628781
2025-09-06,12,-2073.010341,False,0.000000,688.616325
2025-09-06,18,6874.238212,True,0.000000,1508.082178
2025-09-07,6,26068.797692,True,4353.411543,0.000000
2025-09-07,12,2610.533675,True,0.000000,0.000000
2025-09-07,18,5574.399731,True,0.000000,1937.296033
2025-09-08,6,390.092473,True,0.000000,497.598995
2025-09-08,12,6300.620039,True,1380.041291,1392.982810
2025-09-08,18,4574.007416,True,0.000000,288.947705
2025-09-09,6,11419.481206,True,1925.761427,25.698087
2025-09-09,12,208.146111,False,1476.157183,0.000000
2025-09-09,18,7397.521457,True,0.000000,630.558234
2025-09-10,6,1271.665924,True,0.000000,3397.282185
2025-09-10,12,9760.023024,True,1908.115550,314.455771
2025-09-10,18,6155.572222,True,0.000000,799.918041
2025-09-11,6,1934.215192,True,0.000000,6679.200876
2025-09-11,12,-5215.822654,False,0.000000,4433.546387
2025-09-11,18,-5759.538745,False,0.000000,1318.848674
2025-09-12,6,165.809774,False,0.000000,378.145417
2025-09-12,12,-1462.198953,False,98.545634,0.000000
2025-09-12,18,-10385.280999,False,0.000000,550.970458
2025-09-13,6,308.175000,True,0.000000,0.000000
2025-09-13,12,943.510316,True,76.009574,0.000000
2025-09-13,18,8057.059087,True,0.000000,450.949696
2025-09-14,6,1994.672219,True,0.000000,4958.562604
2025-09-14,12,1269.790030,True,0.000000,744.719365
2025-09-14,18,5437.438294,True,0.000000,688.751204
2025-09-15,6,584.317577,True,213.900048,0.000000
2025-09-15,12,3833.659501,True,710.548543,0.000000
2025-09-15,18,8170.759938,True,0.000000,353.594380
2025-09-16,6,909.462179,True,0.000000,1352.337307
2025-09-16,12,2196.795525,True,0.000000,4835.000024
2025-09-16,18,6983.020355,True,0.000000,0.000000
2025-09-17,6,755.017160,True,440.005686,13.363416
2025-09-17,12,4905.379148,True,0.000000,2092.130503
2025-09-17,18,6764.905439,True,0.000000,335.585033
2025-09-18,6,26574.687598,True,5560.972761,0.000000
2025-09-18,12,-3594.918958,False,463.385006,0.000000
2025-09-18,18,-4885.859939,False,0.000000,318.964869
2025-09-19,6,96.221169,False,0.000000,0.000000
2025-09-19,12,-4964.774374,False,0.000000,204.598054
2025-09-19,18,-3065.907849,False,15.007470,32.592660
2025-09-20,6,586.782524,True,0.000000,51.215492
2025-09-20,12,1795.335046,True,0.000000,423.382582
2025-09-20,18,3067.076348,True,40.542038,0.000000
2025-09-21,6,451.708885,True,0.000000,0.000000
2025-09-21,12,1978.254665,True,56.850141,1965.108803
2025-09-21,18,5022.108480,True,323.178812,0.000000
2025-09-22,6,1626.827146,True,100.783057,4835.382497
2025-09-22,12,3101.636628,True,0.000000,2813.912105
2025-09-22,18,8918.920972,True,930.435136,0.000000
2025-09-23,6,337.009367,True,166.755921,79.524823
2025-09-23,12,3393.349137,True,0.000000,1068.134991
2025-09-23,18,6979.043131,True,305.943955,0.000000
2025-09-24,6,3739.640675,True,817.271732,0.000000
2025-09-24,12,22519.867576,True,4379.652558,0.000000
2025-09-24,18,9017.003643,True,743.827529,0.000000
2025-09-25,6,6999.162732,True,1514.768278,0.000000
2025-09-25,12,2914.036305,True,360.692534,1504.415774
2025-09-25,18,-5535.531212,False,223.243628,0.000000
2025-09-26,6,387.715067,True,0.000000,654.239881
2025-09-26,12,-5590.452320,False,0.000000,752.231910
2025-09-26,18,-7636.586639,False,0.000000,15.358382
2025-09-27,6,4611.714954,True,1183.426385,0.000000
2025-09-27,12,1007.489774,True,316.920148,0.000000
2025-09-27,18,3109.383918,True,419.955203,0.000000
2025-09-28,6,25893.310120,True,5717.898465,0.000000
2025-09-28,12,4698.081175,True,408.641998,172.818204
2025-09-28,18,11570.152213,True,1249.720581,0.000000
2025-09-29,6,1630.094638,True,0.000000,4105.359694
2025-09-29,12,6318.108598,True,302.752610,6.707463
2025-09-29,18,10807.789759,True,905.794130,0.000000
2025-09-30,6,3648.482556,True,1083.253983,7.534670
2025-09-30,12,10247.990046,True,2006.710371,0.000000
2025-09-30,18,4332.715552,True,236.786653,0.000000
2025-10-01,6,543.549267,True,3.109929,217.578748
2025-10-01,12,2404.487805,True,0.000000,1313.265556
2025-10-01,18,4753.661210,True,0.000000,302.688938
2025-10-02,6,1680.942118,True,0.000000,4813.230331
2025-10-02,12,-4029.751106,False,0.000000,4110.797374
2025-10-02,18,-4759.116549,False,0.000000,159.631646
2025-10-03,6,294.366210,True,104.791689,0.000000
2025-10-03,12,-626.483767,False,379.254006,0.000000
2025-10-03,18,-9856.644544,False,0.000000,0.000000
2025-10-04,6,539.821362,True,0.000000,88.561292
2025-10-04,12,4240.328217,True,0.000000,308.988612
2025-10-04,18,4672.841757,True,0.000000,172.264503
2025-10-05,6,2711.554803,True,0.000000,7778.259010
2025-10-05,12,3827.178575,True,175.138804,1358.467439
2025-10-05,18,8347.338238,True,0.000000,549.689620
2025-10-06,6,5761.999153,True,1162.898466,0.000000
2025-10-06,12,13882.551082,True,2345.024300,0.000000
2025-10-06,18,4886.105393,True,0.000000,5.027544
2025-10-07,6,3200.315458,True,1125.790564,0.000000
2025-10-07,12,9626.505378,True,1155.000022,257.569878
2025-10-07,18,6202.252824,True,0.000000,293.243856
2025-10-08,6,643.332754,True,282.897984,0.000000
2025-10-08,12,7596.665937,True,1356.624978,0.000000
2025-10-08,18,8476.327888,True,569.346366,0.000000
2025-10-09,6,2799.074239,True,0.000000,9917.902835
2025-10-09,12,-4058.695911,False,0.000000,3152.514990
2025-10-09,18,-4189.199818,False,970.064766,0.000000
2025-10-10,6,273.347086,True,93.138572,0.000000
2025-10-10,12,-4688.924823,False,0.000000,224.292253
2025-10-10,18,-4040.056229,False,970.632572,0.000000
2025-10-11,6,-5.159449,False,0.000000,0.000000
2025-10-11,12,3524.346283,True,88.530039,73.973094
2025-10-11,18,4139.102517,True,383.758361,0.000000
2025-10-12,6,519.072918,True,0.000000,60.048771
2025-10-12,12,4775.294273,True,409.389228,1077.685796
2025-10-12,18,9890.634466,True,619.721386,0.000000
2025-10-13,6,4512.255858,True,978.359455,3785.691365
2025-10-13,12,2877.831009,True,0.000000,2630.308995
2025-10-13,18,11726.320311,True,897.932895,1.600741
2025-10-14,6,5490.718595,True,1091.989250,7748.421243
2025-10-14,12,21979.760454,True,0.000000,554.010244
2025-10-14,18,8733.507242,True,0.000000,120.105955
2025-10-15,6,2303.092669,True,0.000000,6443.550637
2025-10-15,12,13644.503019,True,0.000000,1299.852103
2025-10-15,18,6520.986619,True,285.082903,0.000000
2025-10-16,6,3617.289326,True,1405.151890,4.624815
2025-10-16,12,2295.020121,True,16.377696,21.436969
2025-10-16,18,-5945.038546,False,94.154403,1.951762
2025-10-17,6,2474.061564,True,708.884324,0.000000
2025-10-17,12,-2633.548258,False,820.373337,0.000000
2025-10-17,18,-842.177453,False,501.710149,0.000000
2025-10-18,6,850.905545,True,196.114635,0.000000
2025-10-18,12,3798.106392,True,0.000000,534.975793
2025-10-18,18,7907.205846,True,7.559606,0.000000
2025-10-19,6,4085.041462,True,820.609083,5.079005
2025-10-19,12,4570.833992,True,0.000000,482.482668
2025-10-19,18,9232.373935,True,426.842085,0.000000
2025-10-20,6,940.998887,True,0.000000,1238.862188
2025-10-20,12,5262.611719,True,0.000000,1549.336797
2025-10-20,18,8387.831998,True,15.171797,0.000000
2025-10-21,6,6072.670797,True,1859.468671,0.000000
2025-10-21,12,4581.990051,True,0.000000,1136.808697
2025-10-21,18,5212.909991,True,319.897557,0.000000
2025-10-22,6,317.580031,True,114.028657,0.000000
2025-10-22,12,10794.174475,True,1687.869475,0.000000
2025-10-22,18,8536.184049,True,419.673197,0.000000
2025-10-23,6,5302.551006,True,219.839773,12684.712267
2025-10-23,12,1478.983337,True,536.595311,1853.668689
2025-10-23,18,2730.516781,True,1122.999164,0.000000
2025-10-24,6,1798.896126,True,579.895588,0.000000
2025-10-24,12,-1576.361749,False,381.503881,0.000000
2025-10-24,18,-3811.172766,False,804.114763,0.000000
2025-10-25,6,551.083503,True,0.000000,0.000000
2025-10-25,12,1454.137707,True,293.725472,0.000000
2025-10-25,18,9758.381247,True,855.041719,0.000000
2025-10-26,6,2491.879148,True,11.984097,5586.719083
2025-10-26,12,10896.117082,True,1648.826330,157.401126
2025-10-26,18,11422.524330,True,1117.367649,0.000000
2025-10-27,6,16988.864231,True,3715.657170,0.000000
2025-10-27,12,4211.361790,True,1479.781480,648.322114
2025-10-27,18,8933.440264,True,389.177614,0.000000
2025-10-28,6,10596.206545,True,2179.143450,0.000000
2025-10-28,12,8848.445557,True,2212.790887,0.000000
2025-10-28,18,11113.961792,True,725.401865,3.575609
2025-10-29,6,1522.124958,True,773.974176,18.493174
2025-10-29,12,5166.622797,True,0.000000,793.441784
2025-10-29,18,10293.774477,True,490.489310,0.000000
2025-10-30,6,5865.061950,True,1116.332406,0.000000
2025-10-30,12,10229.615693,True,3555.163099,0.000000
2025-10-30,18,148.602387,False,1129.158686,0.000000
2025-10-31,6,730.938374,True,216.275258,765.948068
2025-10-31,12,-2428.968767,False,0.000000,736.052227
2025-10-31,18,1288.526223,True,0.000000,0.000000
2025-11-01,6,1321.329991,True,247.641243,134.405187
2025-11-01,12,2770.035238,True,757.476062,0.000000
2025-11-01,18,7841.291599,True,769.958621,0.000000
2025-11-02,6,19444.995944,True,4422.882859,0.000000
2025-11-02,12,5552.952158,True,0.000000,134.733731
2025-11-02,18,8849.570406,True,0.000000,129.696376
2025-11-03,6,730.466259,True,0.000000,1058.614820
2025-11-03,12,5013.354637,True,0.000000,977.237549
2025-11-03,18,9386.886840,True,479.412923,0.000000
2025-11-04,6,9628.172617,True,2098.738144,0.000000
2025-11-04,12,5930.731016,True,49.880694,749.494913
2025-11-04,18,13346.904513,True,1119.409916,0.000000
2025-11-05,6,2369.143748,True,0.000000,5437.341571
2025-11-05,12,7337.588074,True,0.000000,2706.877434
2025-11-05,18,9164.810654,True,50.182954,0.000000
2025-11-06,6,6504.206938,True,1565.895946,0.000000
2025-11-06,12,5299.908606,True,1073.604169,0.000000
2025-11-06,18,1297.326605,True,16.211600,0.000000
2025-11-07,6,227.977107,False,0.000000,0.000000
2025-11-07,12,170.110964,False,0.000000,0.000000
2025-11-07,18,-1495.609321,False,1082.391768,0.000000
2025-11-08,6,474.861363,True,0.000000,0.000000
2025-11-08,12,2760.795507,True,136.845936,0.000000
2025-11-08,18,8286.263782,True,133.456138,0.000000
2025-11-09,6,400.252275,True,19.554378,0.000000
2025-11-09,12,5281.014420,True,0.000000,198.484763
2025-11-09,18,10822.241839,True,600.050130,0.000000
2025-11-10,6,13171.152126,True,3135.891872,78.945607
2025-11-10,12,4426.087494,True,0.000000,449.596248
2025-11-10,18,9916.973803,True,494.623721,0.000000
2025-11-11,6,1030.743604,True,0.000000,1233.220100
2025-11-11,12,6174.953696,True,0.000000,1334.682130
2025-11-11,18,9361.158664,True,289.200497,2.619860
2025-11-12,6,11481.338001,True,2604.589703,0.000000
2025-11-12,12,6327.340988,True,0.000000,1140.084588
2025-11-12,18,9756.520372,True,431.853347,0.000000
2025-11-13,6,2225.439762,True,444.323833,9.482774
2025-11-13,12,7726.153795,True,2293.604456,0.000000
2025-11-13,18,5093.966436,True,1125.897359,0.000000
2025-11-14,6,231.454717,False,13.900937,90.524071
2025-11-14,12,-1371.377433,False,0.000000,23.801377
2025-11-14,18,1047.865449,True,2.676869,0.000000
2025-11-15,6,758.974060,True,0.000000,16.835507
2025-11-15,12,5171.673514,True,0.000000,332.226142
2025-11-15,18,8716.574802,True,6.444355,0.000000
2025-11-16,6,12666.449395,True,2806.711010,0.000000
2025-11-16,12,5564.629760,True,1398.844549,0.000000
2025-11-16,18,8459.478068,True,244.057212,0.000000
2025-11-17,6,26061.771593,True,6059.886293,0.000000
2025-11-17,12,6701.910072,True,2536.546546,0.000000
2025-11-17,18,9112.025911,True,41.254335,0.000000
2025-11-18,6,1134.349810,True,417.559243,501.994886
2025-11-18,12,13706.390567,True,1228.288565,13.300055
2025-11-18,18,9604.168286,True,232.697894,3.680273
2025-11-19,6,22979.829310,True,5332.996307,0.000000
2025-11-19,12,7774.113314,True,259.510006,568.195219
2025-11-19,18,8226.492606,True,0.000000,0.000000
2025-11-20,6,3069.930364,True,623.831912,0.000000
2025-11-20,12,7092.567029,True,1820.658816,0.000000
2025-11-20,18,5042.634494,True,489.053193,6.957549
2025-11-21,6,1134.705306,True,436.731404,0.000000
2025-11-21,12,433.916176,True,153.298555,0.000000
2025-11-21,18,-1102.655034,False,169.001979,0.000000
2025-11-22,6,1136.040247,True,0.000000,1861.537744
2025-11-22,12,5351.687248,True,21.350492,217.356091
2025-11-22,18,8856.313163,True,135.366819,0.000000
2025-11-23,6,12839.779111,True,2935.898045,0.000000
2025-11-23,12,6141.992184,True,0.000000,128.349693
2025-11-23,18,8805.342799,True,142.739064,0.000000
2025-11-24,6,4020.114664,True,731.146420,0.000000
2025-11-24,12,10796.515878,True,1585.021470,0.000000
2025-11-24,18,10224.930056,True,381.186839,3.367586
2025-11-25,6,1858.197405,True,0.000000,3752.249889
2025-11-25,12,6403.497768,True,0.000000,3898.692954
2025-11-25,18,8864.131193,True,0.000000,0.000000
2025-11-26,6,7812.304809,True,2110.535643,12.208171
2025-11-26,12,6623.041620,True,122.876403,1687.736780
2025-11-26,18,8420.780805,True,0.000000,337.898750
2025-11-27,6,5645.475477,True,1304.914689,0.000000
2025-11-27,12,3171.632319,True,0.000000,930.219686
2025-11-27,18,-1252.653689,False,0.000000,8.977918
2025-11-28,6,121.529149,False,0.000000,0.000000
2025-11-28,12,422.011166,True,10.861121,0.000000
2025-11-28,18,1160.852591,True,116.497865,4.096406
2025-11-29,6,1893.342142,True,0.000000,5208.546152
2025-11-29,12,6348.326626,True,0.000000,1639.899115
2025-11-29,18,8717.268418,True,0.000000,0.000000
2025-11-30,6,9442.271721,True,1914.672400,61.472410
2025-11-30,12,6892.064194,True,1484.758555,0.000000
2025-11-30,18,8424.969307,True,0.000000,242.753227
2025-12-01,6,16370.933065,True,3764.843925,43.128383
2025-12-01,12,8701.450101,True,1250.103541,35.001905
2025-12-01,18,9556.866667,True,0.000000,0.000000
2025-12-02,6,16848.436034,True,4008.868312,585.317258
2025-12-02,12,7237.096472,True,345.403559,436.022950
2025-12-02,18,8962.337395,True,96.028478,0.000000
2025-12-03,6,39404.413026,True,9184.967950,0.000000
2025-12-03,12,20359.808111,True,6468.106689,0.000000
2025-12-03,18,9553.444587,True,1.698681,0.000000
2025-12-04,6,17858.347382,True,4604.230361,1156.770740
2025-12-04,12,3529.088245,True,713.893014,1326.991214
2025-12-04,18,5986.381448,True,674.102040,0.000000
2025-12-05,6,14826.709354,True,3632.230184,0.000000
2025-12-05,12,5637.746616,True,1572.382077,0.000000
2025-12-05,18,3769.277259,True,15.492797,0.000000
2025-12-06,6,9995.287277,True,2318.148880,0.000000
2025-12-06,12,20437.392109,True,3322.252956,0.000000
2025-12-06,18,9137.708543,True,0.000000,0.000000
2025-12-07,6,10906.875250,True,2614.581799,2481.522848
2025-12-07,12,13913.572976,True,1045.786596,92.152163
2025-12-07,18,9223.484499,True,124.566157,0.000000
2025-12-08,6,12161.762842,True,2343.612643,21.557336
2025-12-08,12,8774.963250,True,361.634379,1113.431874
2025-12-08,18,9528.629166,True,138.097577,0.000000
2025-12-09,6,1580.899569,True,138.140484,927.101007
2025-12-09,12,7109.541694,True,204.954577,219.270922
2025-12-09,18,11399.738081,True,656.056258,0.000000
2025-12-10,6,14612.658751,True,2969.446053,0.000000
2025-12-10,12,9540.585069,True,1232.799472,7.998191
2025-12-10,18,8863.472074,True,3.526013,0.000000
2025-12-11,6,705.759436,True,224.181542,1284.927272
2025-12-11,12,2875.357350,True,0.000000,1912.347090
2025-12-11,18,5356.702721,True,0.000000,119.529461
2025-12-12,6,11530.397482,True,2400.928279,0.000000
2025-12-12,12,8384.750914,True,1506.319053,0.000000
2025-12-12,18,3057.276078,True,0.000000,116.010273
2025-12-13,6,7504.170398,True,1221.365910,32.600921
2025-12-13,12,7699.429779,True,1341.322616,0.000000
2025-12-13,18,9776.090214,True,0.000000,0.000000
2025-12-14,6,12702.097737,True,2402.007257,0.000000
2025-12-14,12,19014.094141,True,2835.225216,0.000000
2025-12-14,18,8590.236851,True,28.484167,0.000000
2025-12-15,6,17514.709894,True,3268.067096,0.000000
2025-12-15,12,13691.025727,True,1901.218700,0.000000
2025-12-15,18,12520.166661,True,723.807304,0.000000
2025-12-16,6,756.479892,True,0.000000,219.962917
2025-12-16,12,8540.275764,True,188.088136,202.032329
2025-12-16,18,9263.886846,True,155.784253,0.000000
2025-12-17,6,1807.196004,True,87.188803,1838.178367
2025-12-17,12,7771.388902,True,0.000000,1982.501028
2025-12-17,18,12936.255978,True,780.223524,4.213549
2025-12-18,6,7463.576922,True,1374.661735,0.000000
2025-12-18,12,3258.365896,True,455.273480,0.000000
2025-12-18,18,4692.361639,True,209.360339,0.895855
2025-12-19,6,13562.324537,True,2692.731219,0.000000
2025-12-19,12,4406.097246,True,0.000000,693.666918
2025-12-19,18,6464.453334,True,543.538460,0.000000
2025-12-20,6,1739.446599,True,0.000000,712.723957
2025-12-20,12,7408.436400,True,0.000000,246.743547
2025-12-20,18,10282.073910,True,253.501464,0.000000
2025-12-21,6,728.454171,True,0.000000,406.974182
2025-12-21,12,18274.251011,True,2079.300031,0.000000
2025-12-21,18,9601.806293,True,0.000000,97.121742
2025-12-22,6,951.343355,True,92.668557,0.000000
2025-12-22,12,8784.927826,True,251.355601,0.000000
2025-12-22,18,14128.336557,True,909.885163,0.000000
2025-12-23,6,2519.443288,True,0.000000,3624.152071
2025-12-23,12,8924.585824,True,0.000000,134.752771
2025-12-23,18,12060.697456,True,658.575259,0.000000
2025-12-24,6,1077.688015,True,0.000000,742.353423
2025-12-24,12,7759.488683,True,0.000000,573.976736
2025-12-24,18,11097.677030,True,236.058414,0.000000
2025-12-25,6,380.959405,True,0.455410,88.686673
2025-12-25,12,14699.158765,True,2223.225251,3.811667
2025-12-25,18,7305.601263,True,525.404945,0.000000
2025-12-26,6,401.551649,True,0.000000,24.725101
2025-12-26,12,7124.497113,True,1012.990019,0.000000
2025-12-26,18,6111.763045,True,412.009993,0.000000
2025-12-27,6,1798.166041,True,0.000000,482.754884
2025-12-27,12,8711.501384,True,0.000000,519.159640
2025-12-27,18,13499.660390,True,884.100352,0.000000
2025-12-28,6,1526.570313,True,0.000000,1645.835210
2025-12-28,12,8045.681632,True,0.000000,156.261606
2025-12-28,18,10114.868913,True,193.482895,0.000000
2025-12-29,6,7045.229150,True,1129.998836,222.658695
2025-12-29,12,8173.264231,True,0.000000,327.544961
2025-12-29,18,9389.041110,True,27.179284,2.058413
2025-12-30,6,3596.430331,True,609.377210,90.961881
2025-12-30,12,8450.156790,True,0.000000,1298.915057
2025-12-30,18,9669.920825,True,0.000000,376.113176
2025-12-31,6,1338.964573,True,0.000000,1687.820965
2025-12-31,12,6969.949163,True,0.000000,553.216991
2025-12-31,18,10240.917954,True,155.015835,0.000000
