method,seed,date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,emergency_kwh,spill_kwh,charge_kwh,discharge_kwh,emergency_slot_count,emergency_day_count,emergency_event_count
Attachment1Static,0,2025-04-25,36280.623526311116,0.0,36280.623526311116,61302.48903580248,0.0,55314.71618333332,20986.39580246914,16998.9806,0,0,0
Attachment1Static,0,2025-04-26,36132.51304379753,0.0,36132.51304379753,61010.897023251026,0.0,56968.732716666666,20905.10880658436,16933.13813333333,0,0,0
Attachment1Static,0,2025-04-27,35998.70219852445,792.865316791667,36791.567515316114,60776.217435802464,269.55761666666643,8525.032183333335,20775.11413580247,16827.84245,17,1,11
Attachment1Static,0,2025-04-28,35815.486903550176,10440.570160041667,46256.05706359184,60491.92062366255,3089.365616666666,3035.394950000001,20652.231440329215,16728.307466666665,60,1,16
Attachment1Static,0,2025-04-29,36138.968624037894,1460.836475800001,37599.8050998379,61268.93696399176,329.11283333333347,10186.233813833334,20940.011930658435,16961.409663833336,18,1,10
Attachment1Static,0,2025-04-30,35967.94175199259,1813.1408892083327,37781.08264120093,60949.24125246913,572.5642333333334,9320.549633333332,20760.007469135802,16815.606050000002,33,1,15
Attachment1Static,0,2025-05-01,35769.91856303846,11881.109383633331,47651.02794667179,60580.48645658436,2529.894249999999,8206.719133333332,20485.698806584358,16593.41603333333,60,1,8
Attachment1Static,0,2025-05-02,35768.499268447464,0.0,35768.499268447464,60396.168139300404,0.0,42265.23431666666,20213.75652263374,16373.142783333331,0,0,0
Attachment1Static,0,2025-05-03,35573.249664539995,7.051836666666572,35580.30150120666,60036.21529074073,3.2983333333332894,47345.317183333325,20142.235740740736,16315.21095,1,1,1
Attachment1Static,0,2025-05-04,35486.72010366808,10759.232740000003,46245.952843668085,59922.87682222221,2525.8065500000007,6890.1500333333315,20125.61055555555,16301.74455,59,1,9
Attachment1Static,0,2025-05-05,35586.54193089488,11772.177531458334,47358.71946235321,59984.5606238683,2664.0313833333335,3768.468650000001,20021.666090534975,16217.549533333333,75,1,11
Attachment1Static,0,2025-05-06,36394.42109472593,7159.444053766667,43553.865148492594,60979.97124053497,1685.2934333333335,5984.7929,20054.681090534978,16244.291683333333,63,1,15
Attachment1Static,0,2025-05-07,36877.52235970413,7142.621728725001,44020.14408842914,61517.353805967075,1635.978200000001,4256.287516666667,20153.676522633745,16324.477983333336,61,1,18
Attachment1Static,0,2025-05-08,37247.96132542043,7043.9223510166685,44291.8836764371,61991.08834176955,1864.517683333334,4195.707966666665,20175.713991769546,16342.328333333331,47,1,14
Attachment1Static,0,2025-05-09,37306.924491093145,0.0,37306.924491093145,62006.38449403292,0.0,49662.84578333333,20232.383477366253,16388.230616666668,0,0,0
Attachment1Static,0,2025-05-10,37166.610056190984,0.0,37166.610056190984,61771.27616049381,0.0,45826.958316666656,20122.487160493827,16299.214600000001,0,0,0
Attachment1Static,0,2025-05-11,36970.03426284721,6833.804066133331,43803.83832898054,61486.55914588477,1679.3080166666662,3864.9195,20088.78199588477,16271.913416666664,57,1,18
Attachment1Static,0,2025-05-12,37236.20677751919,4566.432517,41802.63929451919,61882.49226131685,1479.0083333333334,7619.820699999999,20055.182427983535,16244.697766666668,37,1,14
Attachment1Static,0,2025-05-13,37529.181251807095,1841.2623775749994,39370.44362938209,62274.31755781892,507.42678333333345,5844.916050000001,20040.08170781892,16232.466183333332,21,1,10
Attachment1Static,0,2025-05-14,37541.24546746555,1958.9986319,39500.244099365555,62278.80068971193,616.4943000000001,6088.4506,19961.555823045266,16168.860216666664,28,1,13
Attachment1Static,0,2025-05-15,37495.07522491784,2667.472105024999,40162.54732994284,62185.70471213991,695.7527666666663,6352.3232499999995,19810.926028806578,16046.850083333331,29,1,11
Attachment1Static,0,2025-05-16,37435.29071535802,0.0,37435.29071535802,62053.640066049375,0.0,55556.8781,19901.344382716048,16120.088949999998,0,0,0
Attachment1Static,0,2025-05-17,37361.4577902505,0.5166833333333495,37361.97447358383,61930.942709876545,0.24166666666667425,47705.58146666666,19877.91487654321,16101.11105,1,1,1
Attachment1Static,0,2025-05-18,37232.99886463827,3680.9880358500013,40913.98690048827,61733.75450308641,1428.4858666666676,5711.421483333334,19866.583086419752,16091.932299999999,40,1,18
Attachment1Static,0,2025-05-19,37246.38763454494,1573.513548274999,38819.90118281994,61886.99854979424,296.3510333333329,10930.463733333334,19671.943683127574,15934.274383333333,18,1,12
Attachment1Static,0,2025-05-20,36984.74054394722,6910.898507216667,43895.63905116389,61345.05548497942,1708.6976,4808.248166666666,19569.000534979423,15850.89043333333,41,1,16
Attachment1Static,0,2025-05-21,37271.49136160784,4020.9036674250024,41292.39502903284,61859.626668724275,1064.8763000000004,7853.84075,19516.03650205761,15807.989566666663,37,1,14
Attachment1Static,0,2025-05-22,37345.090977869935,936.3597697333352,38281.45074760327,61948.29074341563,203.99966666666714,7636.374250000001,19469.922860082304,15770.637516666666,17,1,10
Attachment1Static,0,2025-05-23,37156.15915017438,0.0,37156.15915017438,61630.13928662551,0.0,51527.04371666667,19379.719403292176,15697.572716666667,0,0,0
Attachment1Static,0,2025-05-24,37053.7838632379,0.0,37053.7838632379,61508.91455925925,0.0,54076.14663333332,19359.29759259259,15681.031050000001,0,0,0
Attachment1Static,0,2025-05-25,36827.91131279975,1336.2458520833334,38164.15716488308,61079.78420226337,295.48499999999984,9174.49888333333,19240.84281893004,15585.082683333334,19,1,12
Attachment1Static,0,2025-05-26,36634.08686769691,6618.483938433335,43252.57080613024,60709.6659074074,1969.6024833333342,4462.694066666666,19140.74407407407,15504.002699999997,36,1,12
Attachment1Static,0,2025-05-27,36627.24282639321,1495.4532935250018,38122.69611991821,60838.65612325102,432.60693333333387,8257.562733333332,19070.17380658436,15446.840783333331,27,1,13
Attachment1Static,0,2025-05-28,36461.83364303148,4253.421541316663,40715.25518434814,60506.31437716049,1256.4708666666656,5912.724683333333,18822.29716049382,15246.060699999998,36,1,17
Attachment1Static,0,2025-05-29,36601.18083081876,4972.337972624994,41573.51880344375,60888.16653497942,1186.1163166666652,4391.731749999999,18802.25053497942,15229.822933333333,45,1,20
Attachment1Static,0,2025-05-30,36730.11826799574,0.0,36730.11826799574,61121.70544979424,0.0,50913.254499999995,19011.672016460907,15399.454333333333,0,0,0
Attachment1Static,0,2025-05-31,36675.54265084722,197.45498999999978,36872.99764084722,61039.52811234567,92.3549999999999,49132.5773,19000.65401234568,15390.52975,1,1,1
Attachment1Static,0,2025-06-01,36476.85543107871,57520.5433468,93997.3987778787,60681.45086563786,14655.185416666667,508.01346666666643,18967.350082304532,15363.553566666666,122,1,2
Attachment1Static,0,2025-06-02,37657.593626513204,46725.18883265833,84382.78245917153,62848.00956934155,11296.466083333333,1902.1649166666657,18955.280452674895,15353.777166666667,120,1,7
Attachment1Static,0,2025-06-03,39350.914590627035,31427.950244083335,70778.86483471037,65590.78684506172,7507.786566666668,1077.5051033333339,20151.060395061722,16322.358919999999,120,1,13
Attachment1Static,0,2025-06-04,43113.803835338826,15490.198951341663,58604.00278668049,70797.97619670781,4559.009333333331,1690.8508666666658,21162.49393004115,17141.62008333333,93,1,14
Attachment1Static,0,2025-06-05,44203.98515724784,16424.384956099995,60628.37011334783,72279.95505884773,4357.5211,1456.4718333333328,21219.4016255144,17187.715316666665,97,1,18
Attachment1Static,0,2025-06-06,45284.121581848434,0.0,45284.121581848434,73987.57192962963,0.0,39011.18368333333,21691.541296296295,17570.14845,0,0,0
Attachment1Static,0,2025-06-07,44525.33375286606,35.847133333333296,44561.1808861994,72985.92969032921,16.76666666666665,37775.12436999999,21584.520106995882,17483.461286666665,1,1,1
Attachment1Static,0,2025-06-08,44251.71818932619,7672.189595525002,51923.90778485119,72498.45595432098,2000.8347333333334,5228.612869999999,21503.97132098765,17418.21677,73,1,17
Attachment1Static,0,2025-06-09,44790.62596460817,15748.193218650002,60538.819183258165,73195.7565893004,3967.2613666666666,2141.9630866666676,21517.59018930041,17429.248053333333,86,1,15
Attachment1Static,0,2025-06-10,45659.38658390754,12954.925232141668,58614.3118160492,74416.5854057963,3485.210766666667,2105.8859666666667,21986.663012962963,17809.1970405,75,1,23
Attachment1Static,0,2025-06-11,46757.0606927308,24208.182797091664,70965.24348982246,75984.6341557963,5679.3053666666665,1349.4517,22263.376346296296,18033.3348405,85,1,18
Attachment1Static,0,2025-06-12,47962.08441174193,9274.172960033324,57236.25737177525,77621.78511633334,2355.2313999999974,3265.6416333333323,22415.702366666665,18156.718917,55,1,13
Attachment1Static,0,2025-06-13,48462.88969074693,0.0,48462.88969074693,78316.162483,0.0,45716.221399999995,22392.7757,18138.148317,0,0,0
Attachment1Static,0,2025-06-14,48343.67011840526,0.0,48343.67011840526,78155.79811633333,0.0,47707.82798333333,22392.7757,18138.148317,0,0,0
Attachment1Static,0,2025-06-15,48076.35752607593,5255.452907391668,53331.8104334676,77816.81316633333,1320.7857166666668,4255.997166666666,22392.7757,18138.148317,37,1,14
Attachment1Static,0,2025-06-16,48564.116662978326,6128.469104491668,54692.585767469995,78430.79346666666,1557.3192000000004,3050.7265166666666,22333.333333333332,18090.0,54,1,20
Attachment1Static,0,2025-06-17,48963.650530686704,12560.488921966666,61524.13945265337,79011.48501859054,3171.8974,3263.9093833333327,22539.27272942387,18256.81091083333,54,1,19
Attachment1Static,0,2025-06-18,49534.19955056519,2757.885019916666,52292.08457048185,79837.57198148148,835.8201833333328,5432.662183333332,22696.52148148148,18384.182399999998,34,1,17
Attachment1Static,0,2025-06-19,49611.050334708474,3041.2394719000013,52652.289806608474,79910.71328559669,613.7441,7968.578600000001,22612.49781893004,18316.123233333332,27,1,14
Attachment1Static,0,2025-06-20,49625.157449313476,0.0,49625.157449313476,79895.5234855967,0.0,53198.568049999994,22612.49781893004,18316.123233333332,0,0,0
Attachment1Static,0,2025-06-21,49348.74523677218,0.0,49348.74523677218,79510.631531893,0.0,55884.5608,22585.949115226336,18294.61878333333,0,0,0
Attachment1Static,0,2025-06-22,49211.22625891786,2006.4461319416664,51217.67239085952,79301.72303065844,561.7000500000001,8116.659166666665,22575.9095473251,18286.48673333333,26,1,12
Attachment1Static,0,2025-06-23,49038.286321435255,1443.9879766666645,50482.27429810192,79134.52939739711,351.49143333333257,8111.416500000001,22701.67542489712,18388.357094166666,19,1,11
Attachment1Static,0,2025-06-24,48906.409476799796,16856.376551766665,65762.78602856646,78941.98257599794,4208.550283333334,2536.951366666666,22867.31180349794,18522.52256083333,67,1,20
Attachment1Static,0,2025-06-25,49473.72628592916,4898.065921441668,54371.792207370825,79748.44396769546,1358.2191500000004,6338.075233333333,22795.613251028804,18464.446733333334,27,1,14
Attachment1Static,0,2025-06-26,49640.93912786269,2215.0856093499997,51856.02473721269,79959.21043045267,468.6528333333333,8540.958616666665,22839.58323045267,18500.062416666664,27,1,15
Attachment1Static,0,2025-06-27,49595.08792764714,0.0,49595.08792764714,79853.76153600823,0.0,55744.632816666664,22828.857119341563,18491.374266666666,0,0,0
Attachment1Static,0,2025-06-28,49335.82067805674,11.149670000000068,49346.97034805674,79490.43764176955,5.215000000000032,53393.73138333333,22763.132325102877,18438.137183333332,1,1,1
Attachment1Static,0,2025-06-29,49158.25181252119,2914.809922958335,52073.061735479525,79225.53998065842,944.8817833333337,6580.155216666666,22749.9895473251,18427.491533333334,39,1,14
Attachment1Static,0,2025-06-30,49138.85070120432,3718.739178349998,52857.58987955432,79293.07211790123,997.9058999999995,6092.3058833333325,22742.042901234567,18421.05475,33,1,15
Attachment1Static,0,2025-07-01,49050.28953875804,26241.608135258335,75291.89767401638,79183.38711213991,7467.611650000001,3466.055366666667,22728.417695473247,18410.01833333333,97,1,9
Attachment1Static,0,2025-07-02,49564.059280471396,22041.252548458324,71605.31182892973,79851.3566600823,6411.551866666665,9051.962300000003,22664.104526748968,18357.924666666666,82,1,4
Attachment1Static,0,2025-07-03,49910.11906341856,25386.780578974995,75296.89964239356,80325.26969403292,6937.811116666666,3207.6928499999995,22605.10014403292,18310.131116666664,98,1,9
Attachment1Static,0,2025-07-04,52415.868658419924,0.0,52415.868658419924,84126.62085503909,0.0,50959.50485,22559.202833539093,18272.954295166666,0,0,0
Attachment1Static,0,2025-07-05,52202.07301599001,152.46790666666655,52354.54092265668,83798.97074680864,71.31333333333328,50807.424549999996,22488.313491975307,18215.5339285,1,1,1
Attachment1Static,0,2025-07-06,50075.00777724487,25238.21654945,75313.22432669488,80597.7553778786,6654.435616666667,3190.211133333334,22463.1490063786,18195.150695166667,106,1,9
Attachment1Static,0,2025-07-07,52391.488636535505,6837.021277375002,59228.50991391051,83935.59258075926,2177.1881000000003,8409.3573,22599.68744259259,18305.7468285,58,1,11
Attachment1Static,0,2025-07-08,52909.89401822338,9286.291591616664,62196.185609840046,84634.9126993395,2325.5959166666657,7104.6651999999995,22549.770522839506,18265.3141235,72,1,14
Attachment1Static,0,2025-07-09,53305.95819526155,3694.5974534499987,57000.55564871155,85015.84199681276,962.3641333333327,7652.977150000001,22455.284018312756,18188.780054833333,41,1,18
Attachment1Static,0,2025-07-10,53142.24754775273,4146.221268233335,57288.46881598607,84850.52980162758,1132.2007000000006,8858.269100000001,22478.094833127572,18207.256814833334,41,1,16
Attachment1Static,0,2025-07-11,53373.404337074055,0.0,53373.404337074055,85134.09256131688,0.0,48363.917798166665,22375.776911316872,18124.379298166663,0,0,0
Attachment1Static,0,2025-07-12,53056.150516878246,0.0,53056.150516878246,84758.81509898353,0.0,49421.57154999999,22384.211661316873,18131.211445666668,0,0,0
Attachment1Static,0,2025-07-13,52762.33143841353,2877.0670185166673,55639.3984569302,84309.4597685,626.5506833333334,11416.306164166666,22378.862566666663,18126.878679,29,1,15
Attachment1Static,0,2025-07-14,52669.022900467826,2995.9881985666657,55665.01109903449,84043.96728797942,666.4391166666662,8685.8173,22194.262568312755,17977.35268033333,33,1,14
Attachment1Static,0,2025-07-15,52574.75724752044,3859.1543569250034,56433.91160444545,83881.67270476543,1212.808000000001,8132.2179,22174.801165432098,17961.588944000003,39,1,18
Attachment1Static,0,2025-07-16,52380.61134972511,4051.335216433331,56431.94656615845,83594.30198393209,1087.2668833333328,8340.253183333334,22140.801582098768,17934.0492815,34,1,13
Attachment1Static,0,2025-07-17,52224.62527480841,3637.4797959083317,55862.10507071674,83332.52145322016,900.5763499999994,7318.667933333332,22073.7568590535,17879.743055833333,37,1,17
Attachment1Static,0,2025-07-18,52256.06033069542,0.0,52256.06033069542,83324.00128476133,0.0,47852.79486666666,22089.254305761315,17892.295987666665,0,0,0
Attachment1Static,0,2025-07-19,52120.86219824716,56.550100000000334,52177.41229824716,83111.77159753087,26.45000000000016,51758.937154333325,22086.65996419753,17890.194570999996,1,1,1
Attachment1Static,0,2025-07-20,51844.93068990107,2184.819724458334,54029.750414359405,82745.78830883538,683.9963,7171.797599999999,21936.888379835393,17768.879587666663,20,1,12
Attachment1Static,0,2025-07-21,51691.6129853444,4008.64393846667,55700.256923811074,82522.00251191152,1088.2919000000006,5455.428049999999,21921.668483744856,17756.55147183333,36,1,16
Attachment1Static,0,2025-07-22,51580.69483484887,4410.476664316665,55991.17149916554,82362.10033148149,1116.9038833333332,5499.490899999999,22022.993148148147,17838.624449999996,39,1,17
Attachment1Static,0,2025-07-23,51539.77305260347,4684.105525450001,56223.878578053474,82246.17047777776,1220.9461000000003,5074.591866666666,21978.82944444444,17802.85185,38,1,16
Attachment1Static,0,2025-07-24,51696.87631249619,5971.836607933331,57668.71292042952,82439.28028847736,1469.1061833333329,6088.974266666666,22120.737921810694,17917.797716666668,38,1,9
Attachment1Static,0,2025-07-25,51757.62478093774,0.0,51757.62478093774,82494.88062263373,0.0,51781.15544999999,22149.50318930041,17941.09758333333,0,0,0
Attachment1Static,0,2025-07-26,51573.482534045965,0.0,51573.482534045965,82213.4566600823,0.0,49563.21758333333,22006.03952674897,17824.892016666665,0,0,0
Attachment1Static,0,2025-07-27,51421.46655279835,4768.451905974998,56189.91845877335,81939.94576481482,1129.3511666666661,5209.902799999999,21969.49648148148,17795.29215,36,1,17
Attachment1Static,0,2025-07-28,51138.80026873438,11761.726499124998,62900.52676785938,81575.35450493827,3274.720833333333,2700.080133333334,22079.568271604938,17884.450299999997,64,1,13
Attachment1Static,0,2025-07-29,51764.24921018979,7860.130729824999,59624.379940014784,82579.94325688272,2226.8950666666665,4538.373183333332,22101.15363271605,17901.934442499998,45,1,18
Attachment1Static,0,2025-07-30,51832.63808628191,4611.483750616669,56444.12183689858,82762.99961825309,1127.9352500000005,5619.007116666666,21940.38790308642,17771.7142015,41,1,16
Attachment1Static,0,2025-07-31,52031.843045775335,3758.8947066833352,55790.73775245867,83064.96691089711,845.032833333334,5051.862733333334,21911.26707489712,17748.126330666666,34,1,17
Attachment1Static,0,2025-08-01,52051.05481731969,0.0,52051.05481731969,83070.78952744033,0.0,57632.438883333336,22036.794618106993,17849.803640666665,0,0,0
Attachment1Static,0,2025-08-02,51898.518593514505,69.54557666666685,51968.06417018117,82856.67763996913,32.52833333333342,57766.993,22079.937052469133,17884.749012499997,1,1,1
Attachment1Static,0,2025-08-03,51630.35608046144,1802.2504209749977,53432.606501436436,82443.8755446358,405.64368333333294,15811.572083333329,22097.195585802467,17898.728424499997,24,1,10
Attachment1Static,0,2025-08-04,51520.780597866666,499.0540694083323,52019.834667275,82251.86924628189,174.48548333333304,12819.374799999998,22059.604454115226,17868.27960783333,10,1,6
Attachment1Static,0,2025-08-05,51343.908425016605,758.1802008249996,52102.08862584161,82034.90152011522,225.76193333333333,12913.269099999998,22079.39273744856,17884.30811733333,19,1,12
Attachment1Static,0,2025-08-06,51168.9177705927,2866.3163927333308,54035.23416332603,81716.09342987654,750.3942833333329,10157.938599999998,22074.47287654321,17880.323029999996,27,1,10
Attachment1Static,0,2025-08-07,51066.193063356695,1399.645350441669,52465.83841379837,81530.43467687859,440.214533333334,14380.693733333332,22115.63277304527,17913.662546166663,20,1,12
Attachment1Static,0,2025-08-08,50800.30814879823,0.0,50800.30814879823,81179.89606440329,0.0,61213.74519616667,22057.787464403293,17866.807846166666,0,0,0
Attachment1Static,0,2025-08-09,50577.62380529652,0.0,50577.62380529652,80823.71862572015,0.0,57721.46131666667,22001.72794238683,17821.399633333334,0,0,0
Attachment1Static,0,2025-08-10,50323.73973609794,567.5970848333345,50891.336820931276,80379.46030637859,175.83203333333347,11096.1116,21866.1141563786,17711.552466666664,12,1,9
Attachment1Static,0,2025-08-11,50103.27392801806,1351.8836934749984,51455.15762149306,79980.51886481482,360.6304666666665,11643.832266666665,21768.75648148148,17632.69275,22,1,13
Attachment1Static,0,2025-08-12,49751.77965282254,1641.8277805666662,51393.6074333892,79417.44871090536,418.1509666666666,7968.325133333332,21614.373127572013,17507.642233333332,26,1,13
Attachment1Static,0,2025-08-13,49557.67949727718,1986.139932875001,51543.81943015218,79098.6200240041,532.7198833333334,9392.13165,21674.88845967078,17556.659652333332,26,1,14
Attachment1Static,0,2025-08-14,49336.03339102833,3377.903398900001,52713.93678992833,78685.0761,763.1737000000003,9420.112423662555,21588.66522633744,17486.81883333333,38,1,16
Attachment1Static,0,2025-08-15,49186.66461876994,0.0,49186.66461876994,78376.28483374485,0.0,57097.92413477365,21677.02008230453,17558.38626666667,0,0,0
Attachment1Static,0,2025-08-16,49036.66635279661,0.0,49036.66635279661,78148.77840041154,0.0,57100.864218106995,21677.02008230453,17558.38626666667,0,0,0
Attachment1Static,0,2025-08-17,48911.404368146235,2311.4114535,51222.81582164623,77986.47420843621,498.31345,11203.873118106994,21660.636440329217,17545.115516666665,30,1,14
Attachment1Static,0,2025-08-18,48192.051270634314,2419.0751443416666,50611.12641497598,76726.78818847737,548.3609666666664,8876.529966666667,21076.334588477363,17071.831016666667,27,1,15
Attachment1Static,0,2025-08-19,47678.32070806963,2280.1836451333365,49958.50435320297,75747.01248209877,494.9049666666673,7971.290533333333,20805.088765432098,16852.1219,22,1,12
Attachment1Static,0,2025-08-20,47272.54110660797,12022.935344874997,59295.476451482966,74940.51883950617,3088.1552999999994,3510.2877499999995,20356.291172839505,16488.595849999998,61,1,13
Attachment1Static,0,2025-08-21,47568.958406499994,3241.702028833332,50810.660435333324,75480.52901975307,883.0085999999997,6529.913066666666,20995.821419753083,17006.61535,31,1,13
Attachment1Static,0,2025-08-22,47354.51520801944,0.0,47354.51520801944,75113.83767839507,0.0,49934.387749999994,20783.58172839506,16834.7012,0,0,0
Attachment1Static,0,2025-08-23,47161.42120494864,0.0,47161.42120494864,74825.90135781892,0.0,48363.40155,20697.335041152262,16764.841383333332,0,0,0
Attachment1Static,0,2025-08-24,47012.624209479014,4231.469729158334,51244.09393863735,74549.21246831276,967.7731500000004,7872.967083333335,20581.20553497942,16670.776483333335,46,1,15
Attachment1Static,0,2025-08-25,47220.42984832704,11934.038085866665,59154.4679341937,74812.75023271606,3206.6772499999993,3302.414950000001,20757.502716049385,16813.5772,62,1,16
Attachment1Static,0,2025-08-26,47616.476670139076,2153.1006254833324,49769.57729562241,75558.90687962962,514.5569666666664,6564.83935,20946.34796296296,16966.541849999998,24,1,12
Attachment1Static,0,2025-08-27,47509.80107997438,6763.168608008329,54272.96968798271,75340.07476337448,1496.0986833333322,4964.20825,20830.61226337448,16872.79593333333,45,1,13
Attachment1Static,0,2025-08-28,47984.24533368142,12308.991977608335,60293.237311289755,76072.98005720164,3229.3808166666668,4450.974216666667,21492.587757201643,17408.99608333333,50,1,18
Attachment1Static,0,2025-08-29,48345.777794565925,0.0,48345.777794565925,76725.14856666666,0.0,50065.35505,21603.016666666663,17498.443499999998,0,0,0
Attachment1Static,0,2025-08-30,47976.25786114561,0.0,47976.25786114561,76116.96931995885,0.0,53544.587049999995,21366.64440329218,17306.981966666666,0,0,0
Attachment1Static,0,2025-08-31,47699.51030516883,4041.620284108332,51741.130589277156,75663.11810781893,1023.9994333333331,6004.819716666668,21240.393374485593,17204.71863333333,39,1,16
Attachment1Static,0,2025-09-01,47823.22388951444,344.19377059166607,48167.417660106104,75794.26196481481,100.65743333333306,18267.458216666666,21333.298148148147,17279.9715,5,1,3
Attachment1Static,0,2025-09-02,47673.70132892327,108.69810513333448,47782.399434056606,75531.19470781893,31.237700000000302,17467.514116666665,21248.2233744856,17211.060933333334,4,1,3
Attachment1Static,0,2025-09-03,47376.090132220495,348.622297375001,47724.7124295955,75081.47337448559,101.95565000000036,15603.967499999999,21219.70670781893,17187.96243333333,5,1,2
Attachment1Static,0,2025-09-04,47232.75963374111,251.06920198333475,47483.828835724446,74834.37262592593,55.80718333333368,16937.611055555557,21194.753703703704,17167.7505,4,1,4
Attachment1Static,0,2025-09-05,46901.07326206865,0.0,46901.07326206865,74330.31120041152,0.0,63505.50466666666,21055.499300411524,17054.954433333332,0,0,0
Attachment1Static,0,2025-09-06,46716.35065588691,0.0,46716.35065588691,74034.27539773662,0.0,62320.323866666666,21015.093847736625,17022.226016666664,0,0,0
Attachment1Static,0,2025-09-07,46565.839408356536,694.0883209250001,47259.92772928154,73815.1668372428,180.28361666666655,15049.277000000002,20974.683353909466,16989.493516666662,6,1,3
Attachment1Static,0,2025-09-08,46146.47635317821,2724.536572141665,48871.012925319876,73237.61385823044,645.7475666666663,10520.353883333331,20881.252674897118,16913.814666666665,18,1,7
Attachment1Static,0,2025-09-09,45993.17095639555,150.08707176666638,46143.25802816222,72999.75608580247,36.72348333333326,15964.56668333333,20889.887469135803,16920.808849999998,4,1,3
Attachment1Static,0,2025-09-10,45647.770373526604,8619.623521683336,54267.39389520994,72456.32285596707,1966.952833333334,9141.988150000001,20869.941522633744,16904.65263333333,39,1,6
Attachment1Static,0,2025-09-11,45429.5286123837,794.8033363083337,46224.33194869203,72332.77566049382,150.77775000000014,14955.476266666667,21221.007160493828,17189.0158,6,1,3
Attachment1Static,0,2025-09-12,44670.595102633335,0.0,44670.595102633335,71161.03144444445,0.0,55549.5114,21367.704444444444,17307.840599999996,0,0,0
Attachment1Static,0,2025-09-13,44471.37224336463,0.0,44471.37224336463,70792.2823117284,0.0,58731.94533333333,21332.818395061724,17279.5829,0,0,0
Attachment1Static,0,2025-09-14,41948.16821796944,3833.4592398249983,45781.627457794435,67708.41219074074,1043.4958333333325,4602.357566666667,21316.9774074074,17266.7517,38,1,15
Attachment1Static,0,2025-09-15,42098.778349489876,3563.787701508337,45662.56605099821,67992.63544526749,867.9839833333342,9717.571416666666,21452.723045267485,17376.70566666667,24,1,7
Attachment1Static,0,2025-09-16,41469.29569718747,3461.782374358331,44931.078071545795,67135.11715576131,1144.8577999999998,4686.341800000002,21588.753539094647,17486.890366666667,47,1,18
Attachment1Static,0,2025-09-17,41450.103954533275,5412.971797533326,46863.0757520666,67164.36516707818,1283.9893499999985,4383.651683333334,21603.075967078188,17498.491533333334,50,1,17
Attachment1Static,0,2025-09-18,41447.45998322753,2394.9558822749927,43842.41586550252,67223.96370534979,559.4470499999986,4732.666933333336,21551.01423868313,17456.321533333332,32,1,20
Attachment1Static,0,2025-09-19,41161.656592587526,0.0,41161.656592587526,66661.11393868312,0.0,46465.06891666666,21551.01423868313,17456.321533333336,0,0,0
Attachment1Static,0,2025-09-20,41022.616200142525,0.0,41022.616200142525,66461.26328868313,0.0,46721.136849999995,21551.01423868313,17456.321533333332,0,0,0
Attachment1Static,0,2025-09-21,40945.87507702673,4271.029023383338,45216.904100410065,66335.68382736624,1252.8828833333346,5209.107783333335,21536.691810699587,17444.720366666665,39,1,15
Attachment1Static,0,2025-09-22,40839.10510973346,6875.1795843249965,47714.28469405846,66233.18697139918,1766.0785333333326,3295.6228666666675,21524.330288065845,17434.707533333334,64,1,17
Attachment1Static,0,2025-09-23,41245.435125336786,10053.835903525,51299.27102886178,66785.30297139917,2327.0771166666664,2906.14175,21524.33028806584,17434.707533333334,61,1,17
Attachment1Static,0,2025-09-24,41733.14227470568,5364.327244508332,47097.46951921401,67402.83767880658,1492.1514499999996,3734.1310499999995,21566.489362139913,17468.856383333332,56,1,16
Attachment1Static,0,2025-09-25,41861.43993667086,5118.93461695,46980.37455362086,67658.42995534978,1326.0717833333333,4554.360133333333,21551.014238683125,17456.321533333336,49,1,14
Attachment1Static,0,2025-09-26,42182.373373347524,0.0,42182.373373347524,68035.54030534979,0.0,46246.6041,21551.014238683125,17456.321533333336,0,0,0
Attachment1Static,0,2025-09-27,41869.71800119265,0.0,41869.71800119265,67666.73329897119,0.0,45771.71256666667,21545.88674897119,17452.168266666667,0,0,0
Attachment1Static,0,2025-09-28,41699.97109615765,9801.11865653333,51501.08975269098,67385.46519897119,2326.393899999999,2130.51145,21545.886748971192,17452.168266666667,72,1,21
Attachment1Static,0,2025-09-29,42379.20658277265,4563.188698358335,46942.39528113099,68468.03601008229,1121.876133333334,2722.814383333333,21616.874526748965,17509.668366666665,52,1,16
Attachment1Static,0,2025-09-30,42514.94228625154,13432.28570199167,55947.22798824321,68587.0876674897,3054.2278333333343,2117.9055000000003,21585.44860082304,17484.213366666667,79,1,18
Attachment1Static,0,2025-10-01,43028.485834200364,166.48856273333269,43194.9743969337,69380.41492530864,57.976933333333136,15664.910375,21641.89447530864,17529.934524999997,6,1,6
Attachment1Static,0,2025-10-02,42851.22727954598,314.8825214416662,43166.109800987644,69119.37881008229,122.1620499999998,13403.551583333334,21616.874526748965,17509.66836666667,13,1,7
Attachment1Static,0,2025-10-03,42737.82037443431,0.0,42737.82037443431,68963.48387674896,0.0,57039.12401666667,21616.874526748965,17509.668366666665,0,0,0
Attachment1Static,0,2025-10-04,42607.65568030765,0.0,42607.65568030765,68795.22557674896,0.0,51592.036983333324,21616.874526748965,17509.66836666667,0,0,0
Attachment1Static,0,2025-10-05,42464.91284379599,772.6166352166678,43237.52947901266,68595.61859341562,254.62023333333366,10007.071600000001,21616.87452674897,17509.66836666667,17,1,8
