date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-08-01,26270.251382241768,0.0,-154.40729083928528,0.0,26115.844091402483,25816.13673401345,44075.682885238835,43704.941319382124,0.0,0.0,370.74156585671125,18780.719129673613,14558.56358987776,18231.42611291961,8631.112558466526,9357.578008641935,7.105427357601002e-15,9.094947017729282e-13,1741.6667429100917,10800.0
2025-08-02,26493.536008247014,0.0,-562.3088384545925,0.0,25931.227169792423,25894.393012697892,44181.90280668622,42925.13502466677,0.0,0.0,1256.7677820194638,17833.438779516397,14364.73079991738,18529.402111734416,9357.578008641935,9446.860910298488,0.0,9.094947017729282e-13,1824.7181544848895,10800.0
2025-08-03,44451.93467904447,0.0,-449.56215910879587,18.857272350033043,44021.2297922857,44437.74740397817,68055.15492703624,67049.39740497214,2.7992685148122973,0.0,1005.7575220641029,18175.26156300674,15630.605188068574,1668.0603152154529,9446.860910298488,8437.257219150584,5.684341886080802e-14,9.094947017729282e-13,1439.296934383886,10800.0
2025-08-04,46343.06045727747,1415.5201399890848,-836.3190157261478,0.0,46922.261581540406,46577.779212278285,71267.50293752368,70324.23376146774,0.0,1049.536499992688,1992.8056760486238,19507.108153121528,15049.260919131266,450.7314441441508,8437.257219150584,9272.253535703,0.0,9.094947017729282e-13,1943.372115741378,10800.0
2025-08-05,44686.15523580079,1307.5706124085505,-73.50035504766512,0.0,45920.22549316167,45980.66386551286,69284.21359001167,70510.84651824582,0.0,1408.072532810275,181.4396045761187,18756.783268305964,15324.842229726066,1926.5957463325963,9272.253535703,9125.755999704963,1.1368683772161603e-13,9.094947017729282e-13,2018.1088158048956,10800.0
2025-08-06,50352.806208368886,0.0,-1973.5242363537254,0.0,48379.28197201516,48562.71456902934,77093.0201150363,72073.8498986562,0.0,0.0,5019.1702163800965,19002.467820217236,15792.161615715811,749.144427488111,9125.755999704963,8681.130798216247,5.684341886080802e-14,9.094947017729282e-13,1594.8334911337702,10800.0
2025-08-07,49218.55894836235,411.8560825135494,-1609.8606076912458,0.0,48020.55442318465,48022.510974572164,78856.61707598814,72674.23282121355,0.0,327.04632885871706,6509.430583633299,18873.915430201916,15292.139763004052,5704.471904015697,8681.130798216247,8676.388282060136,1.1368683772161603e-13,9.094947017729282e-13,1483.5507976732204,10800.0
2025-08-08,24252.079743976035,0.0,0.0,0.0,24252.079743976035,23976.05286626783,41646.11510222779,41646.11510222779,0.0,0.0,0.0,18211.63345058582,14149.26373342417,21808.574135066145,8676.388282060136,9345.454239338305,0.0,9.094947017729282e-13,1779.1550635330532,10800.0
2025-08-09,24014.076251323804,0.0,-106.68610154149601,0.0,23907.39014978231,24082.710285643872,40698.42040895496,40520.24209268167,0.0,0.0,178.17831627329042,18064.878177922386,15015.016473720872,18548.45138848016,9345.454239338305,8920.492962000822,4.440892098500626e-16,9.094947017729282e-13,1800.922141645702,10800.0
2025-08-10,46374.105404410475,0.0,-750.7054672039476,0.0,45623.39993720653,45725.00262902699,71828.73643080698,69544.4314889423,0.0,0.0,2284.3049418646733,18345.038431872148,15081.129878468655,975.9038855388133,8920.492962000822,8674.216574609467,5.684341886080802e-14,9.094947017729282e-13,1508.700060499729,10800.0
